Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
1,1,2015-11-13,,Colgate,L,53,66,16,49,.327,3,18,.167,18,35,.514,10,32,5,3,0,14,27,,22,44,.500,5,14,.357,17,26,.654,4,33,13,1,2,14,30
2,2,2015-11-16,@,Mercer,L,60,69,27,64,.422,5,25,.200,1,4,.250,11,35,15,3,6,10,23,,23,56,.411,4,13,.308,19,21,.905,7,27,14,5,1,6,10
3,3,2015-11-19,N,Ole Miss,W,68,62,27,55,.491,6,15,.400,8,10,.800,8,39,15,2,7,18,13,,23,66,.348,6,25,.240,10,13,.769,9,25,10,9,4,4,15
4,4,2015-11-20,N,Oklahoma State,W (1 OT),71,68,29,70,.414,11,24,.458,2,7,.286,14,42,15,2,5,12,15,,25,66,.379,5,15,.333,13,17,.765,10,39,12,6,11,7,13
5,5,2015-11-22,N,Virginia,L,66,83,23,52,.442,6,17,.353,14,22,.636,9,26,11,3,7,9,18,,32,56,.571,6,9,.667,13,17,.765,6,29,17,4,4,6,19
6,6,2015-11-25,@,Manhattan,L,67,69,22,44,.500,4,11,.364,19,23,.826,7,35,14,2,3,25,19,,26,62,.419,6,20,.300,11,15,.733,8,22,14,11,5,9,20
7,7,2015-11-28,,Wright State,W,66,39,24,52,.462,8,22,.364,10,15,.667,4,41,14,4,4,11,16,,12,52,.231,7,20,.350,8,13,.615,3,28,7,0,1,9,15
8,8,2015-12-02,@,Towson,L,54,75,20,60,.333,3,13,.231,11,16,.688,16,39,10,4,2,12,16,,28,63,.444,7,17,.412,12,17,.706,11,33,8,2,4,5,16
9,9,2015-12-05,,Penn,W,63,44,27,60,.450,3,12,.250,6,13,.462,11,42,7,6,4,7,11,,17,53,.321,5,20,.250,5,6,.833,4,26,7,1,0,11,11
10,10,2015-12-08,,Northern Iowa,L,65,73,27,70,.386,5,24,.208,6,13,.462,21,45,9,0,5,12,16,,24,57,.421,10,26,.385,15,20,.750,6,27,11,4,4,4,16
11,11,2015-12-12,@,James Madison,L,46,69,18,58,.310,4,21,.190,6,10,.600,7,35,3,2,1,13,17,,23,58,.397,8,25,.320,15,19,.789,7,38,11,4,4,8,16
12,12,2015-12-19,,Longwood,W,75,70,23,59,.390,6,21,.286,23,32,.719,10,35,9,7,2,5,17,,29,56,.518,5,13,.385,7,17,.412,7,36,12,3,5,13,25
13,13,2015-12-22,,Wagner,W,71,60,20,46,.435,7,14,.500,24,36,.667,8,42,9,3,7,15,17,,22,61,.361,7,24,.292,9,11,.818,5,27,8,7,3,7,30
14,14,2016-01-02,@,VCU,L,47,71,17,53,.321,4,14,.286,9,14,.643,11,34,5,3,6,22,19,,27,66,.409,4,15,.267,13,23,.565,15,39,12,13,5,6,14
15,15,2016-01-06,,St. Bonaventure,L,58,77,21,55,.382,2,17,.118,14,28,.500,15,39,9,5,4,13,20,,24,58,.414,7,21,.333,22,30,.733,11,37,8,7,3,8,22
16,16,2016-01-09,@,Davidson,L,75,81,30,62,.484,7,17,.412,8,14,.571,10,42,12,2,2,13,16,,30,67,.448,12,26,.462,9,12,.750,4,25,19,4,5,3,11
17,17,2016-01-13,,St. Joseph's,L,73,87,27,58,.466,5,23,.217,14,21,.667,8,33,7,2,0,12,23,,26,62,.419,11,31,.355,24,30,.800,7,30,17,3,2,8,16
18,18,2016-01-17,@,Saint Louis,W,92,79,33,60,.550,7,20,.350,19,22,.864,8,41,17,0,8,10,22,,29,72,.403,5,18,.278,16,25,.640,10,30,16,2,1,2,20
19,19,2016-01-20,@,Fordham,L,62,73,18,48,.375,5,15,.333,21,24,.875,9,35,9,3,1,17,16,,27,61,.443,7,21,.333,12,15,.800,5,26,16,9,5,5,17
20,20,2016-01-22,,Duquesne,L,75,86,26,75,.347,10,31,.323,13,17,.765,15,39,13,5,1,11,30,,23,48,.479,12,28,.429,28,41,.683,5,33,14,4,6,11,18
21,21,2016-01-31,,George Washington,L,70,76,25,67,.373,7,20,.350,13,17,.765,15,41,12,4,8,11,20,,20,61,.328,6,17,.353,30,36,.833,8,36,9,7,3,7,17
22,22,2016-02-03,@,Richmond,W,78,74,23,51,.451,5,16,.313,27,42,.643,10,44,12,2,2,10,24,,26,67,.388,6,27,.222,16,23,.696,9,33,14,5,0,4,28
23,23,2016-02-06,,Dayton,L,64,98,21,57,.368,7,19,.368,15,24,.625,7,24,11,2,1,7,15,,39,62,.629,14,22,.636,6,10,.600,5,39,19,5,5,9,21
24,24,2016-02-09,@,Rhode Island,L,63,81,22,61,.361,4,16,.250,15,16,.938,10,34,8,1,0,10,14,,32,60,.533,12,21,.571,5,12,.417,4,30,15,3,9,4,14
25,25,2016-02-13,,Davidson,W,60,59,25,66,.379,5,22,.227,5,7,.714,12,40,8,2,2,9,11,,25,63,.397,3,19,.158,6,8,.750,7,34,7,4,2,4,14
26,26,2016-02-17,,Saint Louis,L (1 OT),77,79,24,69,.348,6,26,.231,23,31,.742,17,47,9,5,4,11,15,,33,67,.493,9,20,.450,4,9,.444,6,34,14,4,3,10,25
27,27,2016-02-21,@,UMass,L,64,70,23,60,.383,1,18,.056,17,25,.680,13,35,9,3,3,12,16,,25,59,.424,7,22,.318,13,15,.867,6,32,18,9,5,10,20
28,28,2016-02-24,,VCU,W,76,69,26,52,.500,2,5,.400,22,37,.595,10,44,11,4,6,12,16,,26,71,.366,5,22,.227,12,17,.706,12,34,11,10,7,6,26
29,29,2016-02-27,@,La Salle,L,68,76,27,66,.409,6,19,.316,8,17,.471,14,45,9,0,6,15,19,,25,64,.391,9,29,.310,17,27,.630,9,32,14,8,1,4,15
30,30,2016-03-01,@,George Washington,L,52,74,20,57,.351,4,15,.267,8,10,.800,10,34,11,2,5,16,11,,28,67,.418,8,26,.308,10,10,1.000,10,33,15,9,5,5,14
31,31,2016-03-05,,Richmond,W,83,73,31,67,.463,6,13,.462,15,21,.714,18,53,10,3,1,12,17,,28,70,.400,11,33,.333,6,10,.600,6,26,13,6,3,5,18
32,32,2016-03-09,N,Saint Louis,L,78,83,24,65,.369,8,26,.308,22,27,.815,16,50,10,3,6,12,21,,28,62,.452,12,23,.522,15,22,.682,2,27,11,6,6,5,23
