Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
1,1,2015-11-13,,Cal State Northridge,W,83,71,24,54,.444,11,24,.458,24,34,.706,8,36,16,8,3,12,24,,26,55,.473,4,12,.333,15,31,.484,11,30,15,7,1,14,27
2,2,2015-11-14,,South Dakota,W,72,65,27,59,.458,8,18,.444,10,19,.526,17,41,14,7,5,14,17,,24,53,.453,10,19,.526,7,13,.538,4,21,14,8,2,15,23
3,3,2015-11-15,,Wright State,W,65,59,20,44,.455,5,16,.313,20,32,.625,10,31,7,7,4,11,15,,21,50,.420,10,22,.455,7,9,.778,5,23,12,2,1,12,24
4,4,2015-11-21,,Eureka,W,100,52,39,73,.534,7,28,.250,15,17,.882,13,39,32,13,1,8,18,,18,53,.340,5,25,.200,11,19,.579,9,24,14,3,1,18,17
5,5,2015-11-25,,Indiana-Northwest,W,87,55,30,65,.462,6,22,.273,21,29,.724,10,54,18,8,5,14,18,,19,70,.271,7,30,.233,10,21,.476,8,33,10,6,5,13,20
6,6,2015-11-28,@,Idaho,W,66,59,19,54,.352,8,21,.381,20,29,.690,12,36,14,8,3,10,23,,18,53,.340,7,24,.292,16,27,.593,8,29,8,1,2,13,24
7,7,2015-12-02,,Chicago State,W,80,58,33,64,.516,7,20,.350,7,16,.438,13,45,24,5,7,13,18,,18,59,.305,8,22,.364,14,19,.737,6,27,11,6,4,14,19
8,8,2015-12-04,@,Missouri,L,71,78,22,63,.349,7,23,.304,20,24,.833,13,29,11,8,1,9,22,,28,52,.538,6,15,.400,16,24,.667,7,33,18,6,3,15,22
9,9,2015-12-16,@,Ohio State,L,54,67,15,56,.268,5,18,.278,19,24,.792,7,27,13,4,4,14,25,,20,51,.392,8,20,.400,19,30,.633,10,39,10,5,7,14,19
10,10,2015-12-19,,Florida International,W (2 OT),78,75,28,68,.412,3,16,.188,19,36,.528,16,41,10,9,7,12,21,,25,65,.385,8,21,.381,17,24,.708,12,42,13,6,2,18,27
11,11,2015-12-22,,Roosevelt,W,85,52,33,64,.516,10,20,.500,9,15,.600,13,34,21,9,5,11,17,,16,42,.381,6,17,.353,14,20,.700,7,22,13,6,2,21,20
12,12,2015-12-29,@,UIC,W,70,65,22,55,.400,8,18,.444,18,26,.692,13,33,19,5,6,16,27,,20,53,.377,4,15,.267,21,31,.677,11,30,18,6,6,16,28
13,13,2016-01-02,,Judson,W,91,48,35,71,.493,3,15,.200,18,22,.818,14,49,15,12,3,14,12,,16,68,.235,12,38,.316,4,6,.667,11,31,12,7,3,23,21
14,14,2016-01-06,,Ohio,W,80,69,22,44,.500,10,21,.476,26,37,.703,8,40,14,3,2,13,22,,22,61,.361,6,22,.273,19,24,.792,9,26,8,5,2,4,28
15,15,2016-01-09,,Eastern Michigan,W,80,63,25,56,.446,9,24,.375,21,22,.955,11,31,16,8,2,18,19,,19,43,.442,5,19,.263,20,26,.769,3,19,10,13,2,16,20
16,16,2016-01-12,@,Toledo,W,71,66,27,60,.450,8,23,.348,9,11,.818,8,35,15,9,2,13,23,,20,49,.408,5,18,.278,21,27,.778,7,26,13,6,1,16,17
17,17,2016-01-16,@,Western Michigan,L,69,83,23,47,.489,6,13,.462,17,30,.567,5,27,11,6,6,21,23,,25,59,.424,12,26,.462,21,30,.700,12,35,13,12,4,15,24
18,18,2016-01-19,,Central Michigan,W,75,70,30,62,.484,4,19,.211,11,20,.550,9,34,14,5,2,12,24,,22,50,.440,10,29,.345,16,23,.696,3,28,14,4,5,16,20
19,19,2016-01-22,,Toledo,W,58,49,19,61,.311,8,24,.333,12,16,.750,8,40,7,11,5,13,17,,19,61,.311,5,30,.167,6,11,.545,9,38,6,3,4,18,19
20,20,2016-01-26,@,Akron,L,66,76,24,58,.414,8,23,.348,10,17,.588,8,29,10,5,2,15,29,,19,44,.432,12,31,.387,26,35,.743,4,25,15,7,6,13,16
21,21,2016-01-30,@,Miami (OH),L,59,72,17,50,.340,10,29,.345,15,18,.833,8,28,11,7,2,11,18,,23,50,.460,10,21,.476,16,22,.727,6,29,9,6,7,11,17
22,22,2016-02-02,,Buffalo,L,78,90,22,57,.386,4,13,.308,30,40,.750,10,35,16,8,3,17,30,,24,56,.429,10,25,.400,32,44,.727,10,38,16,8,6,14,31
23,23,2016-02-06,@,Ohio,L,69,80,25,55,.455,2,15,.133,17,22,.773,9,32,9,4,1,15,21,,30,56,.536,9,22,.409,11,17,.647,2,22,16,7,3,10,22
24,24,2016-02-09,@,Kent State,L,74,75,24,54,.444,8,17,.471,18,26,.692,5,28,14,7,2,12,18,,26,58,.448,6,20,.300,17,26,.654,11,37,12,8,3,13,17
25,25,2016-02-13,,Akron,W,80,79,29,69,.420,9,23,.391,13,21,.619,12,37,16,8,1,7,16,,26,54,.481,15,34,.441,12,16,.750,6,33,15,3,4,13,19
26,26,2016-02-16,,Bowling Green State,W,71,60,27,62,.435,9,19,.474,8,10,.800,9,36,14,10,7,11,22,,18,55,.327,8,22,.364,16,22,.727,13,34,14,7,2,15,14
27,27,2016-02-19,@,Ball State,L,59,63,18,57,.316,6,20,.300,17,26,.654,10,37,9,6,2,5,20,,21,53,.396,8,27,.296,13,22,.591,10,42,15,1,6,10,23
28,28,2016-02-23,@,Central Michigan,L,64,76,22,61,.361,3,19,.158,17,22,.773,15,35,9,6,5,11,19,,27,61,.443,10,28,.357,12,16,.750,9,33,15,5,3,7,17
29,29,2016-02-27,,Western Michigan,W,76,67,28,53,.528,7,18,.389,13,20,.650,9,34,22,5,7,17,17,,25,66,.379,1,13,.077,16,20,.800,15,35,10,11,2,11,19
30,30,2016-03-01,@,Eastern Michigan,L,71,75,23,47,.489,5,12,.417,20,28,.714,7,30,10,7,1,21,25,,24,56,.429,5,18,.278,22,31,.710,14,35,7,8,5,16,22
31,31,2016-03-04,,Ball State,W,80,69,30,59,.508,14,24,.583,6,14,.429,6,26,16,7,1,7,13,,25,56,.446,11,27,.407,8,16,.500,9,31,15,4,3,13,15
32,32,2016-03-07,,Western Michigan,W,56,50,17,53,.321,7,24,.292,15,22,.682,8,33,7,10,4,11,20,,19,54,.352,2,12,.167,10,16,.625,9,37,12,3,2,18,24
33,33,2016-03-10,N,Ohio,L,62,79,22,61,.361,9,27,.333,9,20,.450,10,34,12,6,3,9,14,,30,59,.508,14,29,.483,5,8,.625,4,33,18,2,7,9,21
