Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
1,1,2015-11-13,@,BYU,L,54,85,19,71,.268,5,29,.172,11,17,.647,6,34,6,8,4,15,21,,30,74,.405,7,25,.280,18,27,.667,18,64,18,3,4,18,18
2,2,2015-11-14,,Great Falls,W,89,60,37,65,.569,7,15,.467,8,16,.500,13,53,23,6,5,17,16,,25,66,.379,7,19,.368,3,11,.273,6,23,13,8,1,10,17
3,3,2015-11-18,@,Denver,L,62,75,18,46,.391,4,11,.364,22,27,.815,8,37,4,3,4,21,24,,25,55,.455,7,20,.350,18,28,.643,7,28,14,8,2,12,20
4,4,2015-11-20,,Antelope Valley,W,104,60,38,67,.567,12,25,.480,16,20,.800,10,41,19,7,0,13,16,,21,55,.382,2,17,.118,16,18,.889,2,22,5,5,2,17,18
5,5,2015-11-24,@,Utah State,L,55,81,19,56,.339,5,20,.250,12,21,.571,7,23,12,11,4,12,19,,30,55,.545,6,15,.400,15,19,.789,11,45,19,5,3,18,20
6,6,2015-11-28,,UC-Davis,L,70,82,26,52,.500,8,26,.308,10,15,.667,3,24,18,7,0,16,20,,30,59,.508,7,13,.538,15,23,.652,8,34,16,11,0,11,15
7,7,2015-12-01,,Montana State,L,72,76,22,62,.355,9,29,.310,19,22,.864,10,32,13,5,5,18,24,,31,67,.463,3,16,.188,11,21,.524,13,42,17,7,0,14,18
8,8,2015-12-05,,Southern Utah,L,54,68,23,63,.365,5,20,.250,3,6,.500,9,36,8,5,8,18,24,,20,55,.364,5,17,.294,23,25,.920,7,33,14,8,0,14,10
9,9,2015-12-09,,Weber State,W (2 OT),84,81,27,73,.370,8,30,.267,22,30,.733,7,40,11,7,7,12,32,,25,75,.333,5,25,.200,26,37,.703,13,54,13,8,4,19,27
10,10,2015-12-12,@,Idaho State,W,100,76,41,79,.519,12,27,.444,6,8,.750,13,43,19,3,5,7,22,,27,67,.403,10,25,.400,12,19,.632,9,32,12,5,1,12,13
11,11,2015-12-19,@,UTSA,W,83,78,30,55,.545,11,24,.458,12,18,.667,6,39,18,3,6,17,23,,30,70,.429,5,20,.250,13,23,.565,13,34,12,9,3,7,20
12,12,2015-12-22,N,North Carolina-Wilmington,L,77,102,25,60,.417,5,20,.250,22,31,.710,7,31,13,1,2,13,17,,38,77,.494,6,23,.261,20,25,.800,14,46,16,10,4,8,27
13,13,2015-12-23,@,Louisville,L,68,98,23,57,.404,8,18,.444,14,21,.667,8,27,13,8,2,18,28,,31,56,.554,9,22,.409,27,39,.692,11,38,19,11,9,12,18
14,14,2015-12-28,@,Saint Mary's (CA),L,50,65,17,62,.274,7,19,.368,9,13,.692,8,32,8,8,1,9,24,,25,59,.424,2,17,.118,13,17,.765,12,49,11,5,7,12,13
15,15,2016-01-02,,San Diego Christian,W,88,79,31,67,.463,6,22,.273,20,27,.741,10,37,15,11,3,16,18,,31,66,.470,11,26,.423,6,10,.600,6,28,21,6,1,21,22
16,16,2016-01-07,,New Mexico State,L,66,78,25,60,.417,7,23,.304,9,20,.450,11,36,12,4,4,12,23,,28,68,.412,2,19,.105,20,24,.833,16,45,17,4,5,7,16
17,17,2016-01-09,,Texas-Rio Grande Valley,W,98,65,36,63,.571,15,30,.500,11,11,1.000,7,36,28,8,2,9,11,,23,55,.418,7,14,.500,12,15,.800,4,24,16,2,4,13,12
18,18,2016-01-16,@,Grand Canyon,L,88,99,26,62,.419,9,25,.360,27,33,.818,6,31,13,6,3,13,28,,31,57,.544,7,18,.389,30,40,.750,3,31,15,4,3,14,23
19,19,2016-01-21,@,UMKC,W,90,79,23,48,.479,12,22,.545,32,36,.889,3,26,18,6,1,10,17,,33,70,.471,8,25,.320,5,11,.455,13,32,12,6,5,11,25
20,20,2016-01-23,@,Chicago State,W,82,76,25,61,.410,15,30,.500,17,17,1.000,10,38,17,2,3,12,11,,28,61,.459,10,25,.400,10,11,.909,4,29,20,5,3,9,15
21,21,2016-01-28,,Seattle,L,62,73,17,55,.309,8,26,.308,20,27,.741,13,34,14,5,4,16,23,,26,52,.500,5,16,.313,16,27,.593,8,33,12,7,4,13,25
22,22,2016-01-30,,Cal State Bakersfield,L,74,78,25,61,.410,8,26,.308,16,25,.640,12,33,13,7,1,10,18,,28,61,.459,7,12,.583,15,20,.750,13,36,17,5,3,13,23
23,23,2016-02-04,@,Texas-Rio Grande Valley,W,88,77,35,65,.538,4,13,.308,14,15,.933,4,35,19,7,3,13,15,,31,75,.413,6,23,.261,9,14,.643,11,35,16,8,3,13,15
24,24,2016-02-06,@,New Mexico State,L,74,98,25,59,.424,11,26,.423,13,21,.619,4,28,16,2,3,11,26,,36,65,.554,8,15,.533,18,26,.692,8,41,21,2,3,5,15
25,25,2016-02-13,@,Cal State Bakersfield,L,69,91,24,66,.364,5,26,.192,16,23,.696,8,38,11,1,2,13,33,,29,60,.483,2,11,.182,31,49,.633,10,45,17,10,5,8,23
26,26,2016-02-18,,Chicago State,W,74,72,24,56,.429,13,37,.351,13,23,.565,10,33,18,10,0,16,12,,31,64,.484,5,19,.263,5,6,.833,7,33,10,10,1,16,22
27,27,2016-02-20,,UMKC,W,79,70,24,62,.387,6,23,.261,25,31,.806,11,33,13,10,4,7,19,,24,64,.375,7,19,.368,15,20,.750,17,46,13,4,5,14,24
28,28,2016-02-27,@,Seattle,L,69,72,27,61,.443,14,33,.424,1,5,.200,8,30,13,4,1,10,13,,29,61,.475,5,14,.357,9,11,.818,9,34,12,7,2,11,10
