Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
1,1,2013-11-09,@,St. Bonaventure,L,46,68,15,45,.333,4,18,.222,12,19,.632,6,26,8,4,0,17,21,,24,57,.421,4,15,.267,16,23,.696,16,41,13,8,2,10,19
2,2,2013-11-11,@,Canisius,L,66,71,22,59,.373,5,18,.278,17,20,.850,9,36,14,5,1,12,17,,24,66,.364,10,28,.357,13,18,.722,16,40,12,5,3,10,18
3,3,2013-11-22,@,Wyoming,L,53,70,20,63,.317,6,24,.250,7,10,.700,10,29,11,6,4,9,19,,23,46,.500,9,17,.529,15,22,.682,4,33,14,3,4,11,11
4,4,2013-11-25,@,Texas State,W,57,56,22,59,.373,5,17,.294,8,13,.615,9,34,9,4,8,7,12,,21,61,.344,4,15,.267,10,16,.625,12,43,11,4,5,11,15
5,5,2013-11-30,,Graceland (IA),W,112,85,42,73,.575,13,29,.448,15,27,.556,16,51,24,5,2,12,24,,26,68,.382,9,22,.409,24,28,.857,7,27,10,5,1,10,21
6,6,2013-12-02,,Utah Valley,W,71,67,26,54,.481,3,13,.231,16,28,.571,9,29,13,2,4,9,15,,27,56,.482,7,17,.412,6,8,.750,3,29,18,4,3,14,23
7,7,2013-12-05,@,Air Force,L,86,94,27,50,.540,11,26,.423,21,26,.808,3,23,19,5,4,11,28,,26,48,.542,11,23,.478,31,39,.795,5,26,20,4,2,7,21
8,8,2013-12-07,N,Wyoming,L (1 OT),66,67,22,63,.349,5,20,.250,17,22,.773,12,36,8,2,2,11,19,,21,48,.438,7,19,.368,18,27,.667,5,33,15,7,4,13,20
9,9,2013-12-10,@,Kansas State,L,62,64,22,44,.500,4,14,.286,14,20,.700,5,31,15,9,5,18,17,,24,62,.387,6,19,.316,10,20,.500,17,36,14,10,0,13,20
10,10,2013-12-14,,Green Bay,L,85,89,25,61,.410,7,22,.318,28,35,.800,8,32,11,6,3,11,21,,31,70,.443,6,15,.400,21,29,.724,17,40,16,4,8,9,24
11,11,2013-12-19,@,Morehead State,L,83,120,26,58,.448,9,21,.429,22,28,.786,6,28,17,6,7,18,17,,44,80,.550,17,32,.531,15,20,.750,15,42,32,14,5,11,22
12,12,2013-12-29,@,Youngstown State,L,59,85,20,57,.351,6,20,.300,13,23,.565,11,36,11,10,4,19,17,,30,63,.476,10,24,.417,15,23,.652,9,34,17,12,7,13,18
13,13,2014-01-02,,Cal State Northridge,W,76,75,29,55,.527,11,24,.458,7,10,.700,6,26,19,5,8,14,14,,29,66,.439,5,12,.417,12,15,.800,14,31,8,8,2,9,15
14,14,2014-01-04,,Iowa Wesleyan,W,86,52,34,67,.507,7,17,.412,11,15,.733,14,40,21,13,4,8,12,,21,51,.412,6,16,.375,4,9,.444,3,19,11,3,0,17,13
15,15,2014-01-11,,Denver,W,59,54,21,37,.568,3,8,.375,14,19,.737,4,27,14,4,2,15,15,,18,47,.383,7,24,.292,11,17,.647,6,19,8,6,4,6,18
16,16,2014-01-16,,IUPUI,W,69,57,24,53,.453,7,16,.438,14,16,.875,6,32,13,2,4,8,10,,21,52,.404,5,14,.357,10,11,.909,4,27,13,2,3,8,13
17,17,2014-01-18,,IPFW,W,75,61,28,63,.444,7,17,.412,12,15,.800,11,37,12,8,5,7,17,,21,50,.420,7,20,.350,12,19,.632,4,27,4,2,3,15,14
18,18,2014-01-23,@,Western Illinois,L,61,79,20,52,.385,6,18,.333,15,19,.789,4,17,14,5,1,8,12,,28,45,.622,7,10,.700,16,18,.889,5,30,19,7,2,15,17
19,19,2014-01-25,@,Nebraska-Omaha,L,73,77,23,49,.469,3,15,.200,24,27,.889,2,22,10,5,6,14,17,,26,57,.456,7,18,.389,18,24,.750,6,29,14,7,1,12,19
20,20,2014-01-30,,North Dakota State,L,63,66,21,47,.447,6,12,.500,15,21,.714,8,35,8,4,6,13,17,,22,56,.393,6,13,.462,16,21,.762,7,26,9,9,7,6,18
21,21,2014-02-01,,South Dakota State,L,68,70,20,45,.444,6,19,.316,22,25,.880,1,20,8,4,3,12,23,,21,49,.429,6,16,.375,22,27,.815,7,30,8,3,1,12,19
22,22,2014-02-04,,Peru State,W,80,40,30,57,.526,6,24,.250,14,16,.875,7,37,19,6,7,12,16,,15,55,.273,0,13,.000,10,15,.667,11,25,3,6,2,15,14
23,23,2014-02-08,@,Denver,L,67,75,24,52,.462,8,19,.421,11,15,.733,8,29,11,3,0,10,13,,27,58,.466,13,31,.419,8,9,.889,9,27,16,8,6,5,16
24,24,2014-02-13,@,IPFW,L,69,75,26,55,.473,5,15,.333,12,17,.706,5,28,12,1,8,13,23,,22,58,.379,7,22,.318,24,34,.706,16,38,12,6,2,8,17
25,25,2014-02-15,@,IUPUI,W,71,67,26,55,.473,6,15,.400,13,17,.765,8,29,14,5,2,11,14,,23,51,.451,7,19,.368,14,19,.737,3,23,11,4,3,9,14
26,26,2014-02-20,,Nebraska-Omaha,W,87,86,30,56,.536,9,14,.643,18,25,.720,5,34,12,8,4,19,24,,27,65,.415,7,24,.292,25,32,.781,11,30,10,12,5,13,22
27,27,2014-02-22,,Western Illinois,W,64,54,20,45,.444,7,18,.389,17,18,.944,2,24,11,9,2,9,19,,22,48,.458,3,17,.176,7,15,.467,8,27,11,3,4,11,15
28,28,2014-02-27,@,North Dakota State,L,54,82,15,48,.313,4,11,.364,20,24,.833,6,25,5,3,0,14,13,,30,58,.517,11,19,.579,11,18,.611,12,36,13,8,5,9,19
29,29,2014-03-01,@,South Dakota State,L,61,75,15,52,.288,6,19,.316,25,29,.862,7,25,8,9,3,11,20,,22,49,.449,6,18,.333,25,29,.862,7,35,14,6,3,14,22
30,30,2014-03-09,N,Denver,L,55,71,18,39,.462,6,16,.375,13,23,.565,6,25,10,5,4,10,16,,25,48,.521,10,22,.455,11,19,.579,8,26,14,5,1,8,17
