Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
1,1,2013-11-09,@,Columbia,L,54,73,18,51,.353,3,15,.200,15,23,.652,10,26,6,4,2,11,13,,25,51,.490,10,24,.417,13,15,.867,11,30,17,5,3,11,18
2,2,2013-11-12,,Salisbury,W,95,55,30,52,.577,7,17,.412,28,37,.757,9,38,15,12,4,20,17,,19,60,.317,8,31,.258,9,12,.750,8,22,13,5,2,24,28
3,3,2013-11-14,@,Iowa,L,63,109,24,75,.320,4,25,.160,11,18,.611,11,31,9,8,1,15,27,,35,68,.515,7,17,.412,32,43,.744,17,55,24,8,6,12,18
4,4,2013-11-20,,Mount St. Mary's,W,78,71,25,58,.431,7,19,.368,21,30,.700,11,35,16,4,3,8,17,,25,55,.455,9,27,.333,12,17,.706,6,26,13,2,3,10,21
5,5,2013-11-26,@,Navy,L,59,67,19,57,.333,8,20,.400,13,17,.765,15,33,12,9,1,12,18,,24,53,.453,6,15,.400,13,20,.650,13,36,17,7,1,14,16
6,6,2013-12-02,@,UMBC,L,59,64,20,52,.385,2,14,.143,17,22,.773,12,30,7,7,2,15,20,,26,53,.491,4,15,.267,8,12,.667,8,27,12,5,3,16,21
7,7,2013-12-15,@,Oregon State,L,66,98,22,65,.338,9,22,.409,13,18,.722,11,35,14,6,3,14,26,,35,68,.515,8,15,.533,20,30,.667,8,39,24,8,7,9,16
8,8,2013-12-17,@,Purdue,L,50,79,17,50,.340,6,19,.316,10,18,.556,10,28,13,6,4,15,14,,29,58,.500,8,16,.500,13,16,.813,11,37,20,10,4,10,16
9,9,2013-12-21,,Wilmington (DE),L,62,65,24,61,.393,5,18,.278,9,17,.529,13,36,17,6,3,10,20,,22,49,.449,3,11,.273,18,25,.720,4,29,10,4,1,10,12
10,10,2013-12-29,,American,L,58,71,16,51,.314,2,15,.133,24,32,.750,10,26,9,10,0,9,21,,24,43,.558,8,17,.471,15,19,.789,3,28,13,4,1,16,21
11,11,2013-12-31,@,Virginia Tech,L,66,82,20,52,.385,5,24,.208,21,33,.636,6,24,7,5,4,5,23,,26,56,.464,8,19,.421,22,28,.786,9,40,18,3,3,8,23
12,12,2014-01-02,@,Mississippi State,L,63,77,26,63,.413,8,29,.276,3,4,.750,11,27,15,6,1,11,13,,29,62,.468,6,15,.400,13,18,.722,15,39,18,7,3,13,7
13,13,2014-01-06,@,Savannah State,L,42,66,12,54,.222,2,15,.133,16,17,.941,15,32,3,5,1,15,26,,20,43,.465,3,11,.273,23,32,.719,8,30,13,8,7,12,14
14,14,2014-01-08,@,South Carolina State,L,71,78,23,58,.397,6,19,.316,19,26,.731,11,25,8,11,2,18,21,,27,49,.551,7,14,.500,17,28,.607,8,32,12,6,4,20,22
15,15,2014-01-11,,Norfolk State,L,62,66,20,46,.435,5,13,.385,17,23,.739,7,19,14,6,2,13,18,,21,48,.438,6,16,.375,18,25,.720,7,25,10,3,3,11,19
16,16,2014-01-18,@,Howard,L,55,88,17,46,.370,5,16,.313,16,27,.593,9,24,6,2,1,16,27,,26,54,.481,9,17,.529,27,33,.818,8,31,11,5,0,8,24
