Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
1,1,2013-11-08,@,Texas Tech,L,61,76,20,54,.370,4,14,.286,17,21,.810,6,27,9,3,1,12,19,,32,69,.464,3,17,.176,9,15,.600,16,41,12,6,3,10,20
2,2,2013-11-11,,Crowley's Ridge,W,75,61,26,61,.426,3,13,.231,20,25,.800,17,43,15,8,0,19,22,,20,52,.385,2,11,.182,19,28,.679,9,30,11,10,5,18,20
3,3,2013-11-18,@,Texas,L,61,89,20,51,.392,5,9,.556,16,29,.552,6,27,9,3,1,16,26,,30,67,.448,11,25,.440,18,40,.450,19,49,18,8,11,9,24
4,4,2013-11-22,N,Wright State,L,59,75,20,46,.435,5,14,.357,14,20,.700,12,27,11,4,1,22,25,,23,44,.523,6,11,.545,23,28,.821,6,23,6,7,4,14,24
5,5,2013-11-23,N,Southern Miss,L,62,67,18,41,.439,5,11,.455,21,31,.677,8,28,11,4,4,16,25,,20,53,.377,5,16,.313,22,31,.710,13,31,8,6,2,10,23
6,6,2013-11-24,@,South Alabama,L,59,79,19,51,.373,1,9,.111,20,23,.870,6,35,3,3,3,14,21,,24,65,.369,9,28,.321,22,26,.846,15,40,12,9,7,7,20
7,7,2013-11-30,@,Army,W (1 OT),74,72,30,66,.455,3,11,.273,11,17,.647,11,45,6,6,2,16,12,,27,79,.342,9,35,.257,9,12,.750,14,40,12,8,6,9,17
8,8,2013-12-04,,Rice,W,73,71,25,52,.481,4,10,.400,19,25,.760,6,33,13,4,1,12,22,,22,49,.449,10,25,.400,17,24,.708,3,26,10,3,5,13,19
9,9,2013-12-07,@,Michigan,L,53,107,23,59,.390,4,17,.235,3,4,.750,11,24,10,3,2,15,20,,36,56,.643,16,26,.615,19,25,.760,6,28,26,8,4,7,9
10,10,2013-12-14,,Texas-Arlington,L,70,80,22,51,.431,6,22,.273,20,23,.870,11,37,12,4,1,19,23,,25,59,.424,8,25,.320,22,35,.629,12,31,11,10,4,8,20
11,11,2013-12-18,@,DePaul,L,58,78,23,61,.377,6,14,.429,6,12,.500,13,33,16,5,3,16,20,,27,67,.403,3,11,.273,21,28,.750,16,38,13,8,10,8,12
12,12,2013-12-21,@,Pepperdine,L,64,76,23,59,.390,6,19,.316,12,18,.667,10,31,16,2,2,13,20,,29,62,.468,0,7,.000,18,22,.818,12,39,12,4,5,9,15
13,13,2014-01-02,@,Oral Roberts,L,55,88,20,57,.351,7,20,.350,8,19,.421,8,30,10,5,1,15,22,,30,63,.476,9,20,.450,19,25,.760,11,47,17,10,5,8,19
14,14,2014-01-04,@,Central Arkansas,L,69,86,24,62,.387,3,16,.188,18,26,.692,16,40,16,6,0,17,22,,33,65,.508,5,16,.313,15,28,.536,11,34,15,11,6,12,21
15,15,2014-01-09,,Stephen F. Austin,L,50,77,15,49,.306,4,18,.222,16,27,.593,8,31,8,8,2,21,14,,29,60,.483,8,25,.320,11,15,.733,9,39,21,13,7,19,25
16,16,2014-01-11,,Northwestern State,W,98,97,35,65,.538,7,11,.636,21,31,.677,15,36,20,4,1,18,22,,37,67,.552,1,12,.083,22,26,.846,10,30,16,9,4,12,22
17,17,2014-01-16,@,Nicholls State,L,64,66,22,43,.512,1,8,.125,19,22,.864,5,25,7,5,3,21,18,,23,58,.397,7,24,.292,13,18,.722,10,24,12,6,1,15,23
