Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
1,1,2013-11-08,,Fresno State,L (1 OT),97,98,36,71,.507,11,24,.458,14,29,.483,15,43,21,5,3,15,20,,33,64,.516,14,30,.467,18,24,.750,4,31,20,9,3,11,19
2,2,2013-11-12,@,Pacific,L,79,84,24,48,.500,6,18,.333,25,40,.625,5,30,14,3,4,13,36,,25,62,.403,3,14,.214,31,37,.838,12,35,15,3,1,8,30
3,3,2013-11-14,@,Washington,W,86,72,34,57,.596,2,9,.222,16,33,.485,4,37,20,2,13,13,23,,24,64,.375,6,16,.375,18,29,.621,9,35,9,6,4,8,27
4,4,2013-11-17,,Pacifica,W,110,73,41,70,.586,6,12,.500,22,26,.846,8,38,28,12,0,10,10,,27,64,.422,9,24,.375,10,14,.714,6,28,12,5,2,20,20
5,5,2013-11-22,,LIU-Brooklyn,W,84,64,33,60,.550,5,16,.313,13,17,.765,14,39,25,4,7,13,16,,21,61,.344,6,19,.316,16,23,.696,12,27,11,4,0,6,15
6,6,2013-11-23,,Boston University,L,68,74,27,63,.429,4,13,.308,10,14,.714,12,34,17,10,3,11,16,,24,48,.500,10,18,.556,16,19,.842,4,21,15,6,0,15,12
7,7,2013-11-24,,Eastern Washington,W,81,58,27,67,.403,11,19,.579,16,24,.667,15,41,17,8,14,6,13,,18,60,.300,4,21,.190,18,25,.720,14,41,6,4,4,11,15
8,8,2013-11-30,@,Sacramento State,W,79,53,28,52,.538,4,13,.308,19,29,.655,11,43,18,10,7,16,21,,19,56,.339,5,15,.333,10,19,.526,8,27,11,7,1,11,22
9,9,2013-12-02,@,University of California,L,56,73,20,68,.294,4,15,.267,12,19,.632,8,36,9,3,4,10,22,,26,59,.441,5,15,.333,16,27,.593,7,46,19,6,3,10,18
10,10,2013-12-07,,Pepperdine,L,69,75,24,53,.453,8,18,.444,13,21,.619,9,32,17,6,8,12,20,,26,57,.456,7,18,.389,16,24,.667,9,34,12,3,4,8,21
11,11,2013-12-15,@,Eastern Washington,W,70,61,27,55,.491,5,14,.357,11,20,.550,9,40,14,7,8,18,20,,21,63,.333,9,27,.333,10,19,.526,11,31,12,4,4,10,18
12,12,2013-12-17,@,Oregon,L,63,91,22,54,.407,6,18,.333,13,26,.500,9,33,11,2,6,19,17,,32,67,.478,12,19,.632,15,19,.789,12,38,17,13,4,11,25
13,13,2013-12-21,@,Denver,W,63,50,24,39,.615,6,12,.500,9,13,.692,4,27,12,5,5,11,15,,17,50,.340,7,25,.280,9,12,.750,9,21,11,5,3,7,17
14,14,2013-12-28,@,Arizona State,L,61,74,25,62,.403,4,17,.235,7,14,.500,9,39,12,5,5,19,24,,24,57,.421,6,16,.375,20,28,.714,6,30,15,7,9,11,18
15,15,2014-01-02,,Morgan State,W,75,63,29,52,.558,4,14,.286,13,21,.619,9,36,23,4,7,13,16,,24,64,.375,4,13,.308,11,15,.733,15,32,10,5,5,5,17
16,16,2014-01-04,,San Diego Christian,W,91,56,34,58,.586,3,16,.188,20,27,.741,12,44,24,7,10,13,12,,20,67,.299,6,24,.250,10,14,.714,12,26,10,4,0,14,19
17,17,2014-01-09,@,Long Beach State,W,46,44,17,50,.340,5,18,.278,7,9,.778,15,41,11,2,5,14,13,,17,54,.315,3,12,.250,7,14,.500,13,32,6,9,1,9,15
18,18,2014-01-11,@,UC-Riverside,W,72,52,26,54,.481,11,21,.524,9,12,.750,3,29,14,5,7,3,19,,16,54,.296,1,12,.083,19,24,.792,8,34,8,1,3,9,11
19,19,2014-01-16,,Cal State Fullerton,W,72,54,24,48,.500,4,10,.400,20,29,.690,8,38,18,5,2,12,20,,18,50,.360,3,20,.150,15,25,.600,3,24,9,7,3,8,20
20,20,2014-01-23,,Cal State Northridge,W,72,66,25,55,.455,9,29,.310,13,22,.591,11,39,16,4,13,15,21,,22,63,.349,2,5,.400,20,24,.833,12,32,6,6,2,7,17
21,21,2014-01-25,,Hawaii,L (1 OT),86,90,33,60,.550,3,13,.231,17,27,.630,6,28,16,11,9,8,23,,32,67,.478,6,22,.273,20,26,.769,11,30,18,2,2,12,22
22,22,2014-01-30,@,UCSB,L,60,80,20,56,.357,9,29,.310,11,18,.611,10,30,13,4,0,13,22,,24,49,.490,8,17,.471,24,33,.727,7,36,17,6,3,10,21
23,23,2014-02-01,@,Cal Poly,W,64,50,25,52,.481,7,16,.438,7,11,.636,7,34,19,3,5,10,12,,17,56,.304,8,23,.348,8,14,.571,12,34,12,6,1,7,15
24,24,2014-02-06,,Long Beach State,W,61,58,20,49,.408,7,18,.389,14,20,.700,8,34,11,6,12,15,15,,22,65,.338,5,16,.313,9,15,.600,14,35,11,3,3,12,17
25,25,2014-02-08,@,UC-Davis,W,61,59,26,49,.531,2,8,.250,7,13,.538,5,33,15,4,4,15,18,,19,56,.339,4,14,.286,17,22,.773,8,27,7,6,2,7,18
26,26,2014-02-15,,UC-Riverside,W,70,52,26,58,.448,6,15,.400,12,17,.706,8,36,18,10,7,12,18,,16,56,.286,3,11,.273,17,23,.739,10,37,8,9,4,16,15
27,27,2014-02-20,@,Hawaii,W (1 OT),60,56,22,58,.379,6,22,.273,10,20,.500,10,35,12,4,5,10,19,,16,54,.296,4,17,.235,20,23,.870,11,37,7,5,3,8,17
28,28,2014-02-22,@,Cal State Northridge,L,75,81,28,56,.500,9,17,.529,10,23,.435,10,29,16,10,3,15,31,,19,44,.432,5,7,.714,38,43,.884,8,34,12,9,1,15,21
29,29,2014-02-27,,UCSB,W,71,60,21,47,.447,5,12,.417,24,30,.800,14,35,12,5,6,10,16,,23,52,.442,8,20,.400,6,14,.429,11,23,11,4,3,10,24
30,30,2014-03-01,,Cal Poly,W,55,48,21,49,.429,3,11,.273,10,16,.625,10,27,10,6,6,13,11,,17,50,.340,2,14,.143,12,16,.750,11,29,10,8,2,12,14
31,31,2014-03-06,@,Cal State Fullerton,W,62,44,27,49,.551,2,12,.167,6,7,.857,5,30,8,4,5,9,16,,15,50,.300,4,15,.267,10,16,.625,10,28,3,3,1,10,12
32,32,2014-03-08,,UC-Davis,W,74,46,28,60,.467,5,12,.417,13,17,.765,18,45,18,6,12,10,17,,14,53,.264,4,19,.211,14,20,.700,5,20,7,4,0,9,16
33,33,2014-03-13,N,UC-Riverside,W,63,43,23,52,.442,4,12,.333,13,19,.684,7,30,13,6,8,10,13,,15,51,.294,3,12,.250,10,16,.625,8,26,8,4,2,12,16
34,34,2014-03-14,N,Cal Poly,L,58,61,23,49,.469,5,14,.357,7,10,.700,10,30,13,4,2,11,14,,23,51,.451,5,11,.455,10,12,.833,8,25,8,4,0,6,15
35,35,2014-03-19,@,SMU,L,54,68,19,52,.365,6,20,.300,10,14,.714,9,38,11,3,9,20,24,,20,59,.339,5,12,.417,23,34,.676,16,37,12,13,4,8,16
