Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
1,1,2015-11-13,@,Eastern Michigan,L,50,70,16,52,.308,8,26,.308,10,18,.556,11,36,9,4,7,21,21,,25,58,.431,2,11,.182,18,23,.783,8,32,8,15,7,9,18
2,2,2015-11-15,@,Purdue,L,79,107,27,56,.482,5,16,.313,20,24,.833,6,29,14,1,5,16,24,,36,65,.554,18,36,.500,17,27,.630,7,32,24,7,4,5,24
3,3,2015-11-18,,Quinnipiac,W,83,70,28,48,.583,4,8,.500,23,26,.885,4,34,14,7,5,17,17,,26,68,.382,11,23,.478,7,11,.636,14,31,11,4,7,15,22
4,4,2015-11-21,N,Niagara,W,85,67,29,55,.527,8,17,.471,19,21,.905,8,33,15,4,1,11,22,,25,64,.391,3,20,.150,14,21,.667,9,27,8,5,3,12,22
5,5,2015-11-22,N,Buffalo,L,71,77,23,55,.418,7,16,.438,18,22,.818,8,31,13,5,3,16,20,,24,58,.414,8,23,.348,21,26,.808,11,29,13,7,2,12,23
6,6,2015-11-25,@,Florida,L,62,86,20,54,.370,8,24,.333,14,16,.875,6,30,13,1,2,17,24,,29,67,.433,8,23,.348,20,28,.714,16,42,13,10,3,8,16
7,7,2015-11-29,,Marist,W,86,60,36,63,.571,7,17,.412,7,14,.500,16,44,13,9,2,13,15,,23,54,.426,6,17,.353,8,11,.727,4,18,8,7,4,11,13
8,8,2015-12-02,@,Dartmouth,W,68,63,22,47,.468,5,20,.250,19,30,.633,9,30,8,9,8,13,15,,23,56,.411,6,15,.400,11,15,.733,13,35,12,4,0,15,23
9,9,2015-12-05,@,Yale,L,54,72,18,59,.305,5,16,.313,13,21,.619,9,25,7,10,2,9,20,,27,50,.540,6,15,.400,12,22,.545,10,40,15,5,9,19,19
10,10,2015-12-08,@,St. Bonaventure,L,68,80,24,51,.471,7,13,.538,13,26,.500,8,30,12,5,6,15,19,,29,56,.518,11,20,.550,11,20,.550,6,31,19,9,5,10,23
11,11,2015-12-16,,UCSB,W,75,68,21,47,.447,7,25,.280,26,36,.722,5,30,6,5,2,9,19,,25,57,.439,7,16,.438,11,19,.579,11,33,10,4,2,12,25
12,12,2015-12-19,,Fisher College,W,84,37,32,65,.492,13,33,.394,7,13,.538,13,48,25,10,3,13,14,,11,55,.200,1,17,.059,14,17,.824,8,29,4,6,2,15,13
13,13,2015-12-22,@,Northeastern,L,65,77,25,56,.446,7,15,.467,8,13,.615,5,29,9,5,1,11,20,,24,51,.471,13,28,.464,16,23,.696,7,32,18,9,4,14,18
