Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
1,1,2015-11-13,@,East Carolina,L,53,61,21,58,.362,8,29,.276,3,8,.375,8,32,11,7,2,14,26,,14,45,.311,4,16,.250,29,42,.690,11,40,10,7,2,12,16
2,2,2015-11-14,@,Mid-Atlantic Christian,W,85,26,35,63,.556,4,17,.235,11,18,.611,12,45,22,18,1,8,11,,9,47,.191,4,21,.190,4,8,.500,5,20,5,4,2,22,14
3,3,2015-11-17,@,Ohio State,L,55,82,17,48,.354,6,16,.375,15,20,.750,7,25,7,6,0,18,23,,30,51,.588,9,25,.360,13,26,.500,8,32,13,8,7,17,19
4,4,2015-11-19,@,Memphis,L,65,83,22,55,.400,9,20,.450,12,22,.545,6,29,13,8,3,13,22,,25,52,.481,5,19,.263,28,35,.800,9,38,16,2,5,12,16
5,5,2015-11-21,,Louisiana Tech,L,67,86,19,46,.413,8,18,.444,21,33,.636,3,31,9,0,1,16,17,,34,66,.515,7,26,.269,11,20,.550,4,32,24,10,5,4,22
6,6,2015-11-25,@,Texas-Arlington,L,40,73,13,49,.265,1,13,.077,13,21,.619,7,32,3,8,7,24,23,,25,68,.368,4,28,.143,19,25,.760,19,51,17,8,5,18,21
7,7,2015-11-30,,Selma University,W,98,53,36,58,.621,6,20,.300,20,33,.606,14,36,19,8,3,8,16,,18,48,.375,7,17,.412,10,17,.588,5,21,6,3,0,12,23
8,8,2015-12-02,@,Marquette,L,49,95,15,57,.263,5,25,.200,14,15,.933,5,23,9,7,1,18,17,,34,58,.586,13,21,.619,14,18,.778,6,39,30,8,6,15,15
9,9,2015-12-12,N,Tennessee State,L,52,64,21,63,.333,3,22,.136,7,11,.636,9,28,11,8,0,10,17,,20,49,.408,10,22,.455,14,19,.737,8,39,14,4,1,20,16
10,10,2015-12-17,@,North Carolina A&T,L,47,61,15,51,.294,3,18,.167,14,23,.609,8,29,6,10,2,16,18,,23,52,.442,5,17,.294,10,14,.714,7,35,11,5,2,20,18
11,11,2015-12-19,@,Virginia Tech,L,52,87,21,51,.412,6,19,.316,4,7,.571,6,28,8,2,5,23,23,,33,72,.458,10,26,.385,11,16,.688,14,34,15,8,3,10,11
12,12,2016-01-02,,Alabama A&M,W (1 OT),81,78,29,54,.537,5,16,.313,18,29,.621,7,34,12,2,0,8,23,,29,63,.460,6,21,.286,14,25,.560,10,30,13,6,2,7,18
13,13,2016-01-04,,Alabama State,W (1 OT),84,81,22,52,.423,5,14,.357,35,55,.636,10,33,8,6,0,8,23,,27,66,.409,8,22,.364,19,24,.792,10,38,14,4,1,9,34
14,14,2016-01-06,,Jarvis Christian,W,80,58,30,58,.517,4,15,.267,16,24,.667,8,42,20,8,4,11,16,,18,60,.300,7,21,.333,15,20,.750,8,29,12,6,5,11,18
15,15,2016-01-09,@,Southern,L,61,66,21,48,.438,4,16,.250,15,21,.714,5,30,8,2,3,12,16,,26,58,.448,6,21,.286,8,12,.667,8,31,12,7,4,7,17
16,16,2016-01-11,@,Alcorn State,L,53,69,14,36,.389,3,10,.300,22,34,.647,3,24,4,6,0,13,22,,23,55,.418,8,22,.364,15,26,.577,11,33,6,9,4,16,23
17,17,2016-01-16,,Prairie View,W,66,63,24,46,.522,5,14,.357,13,22,.591,8,27,13,9,2,16,17,,20,46,.435,8,16,.500,15,19,.789,6,21,11,7,5,15,21
18,18,2016-01-18,,Texas Southern,L,54,69,20,53,.377,4,14,.286,10,15,.667,9,28,11,6,1,11,19,,27,54,.500,6,24,.250,9,17,.529,11,35,15,4,4,10,10
