Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
1,1,2013-11-09,@,Texas Southern,L,83,95,32,72,.444,8,19,.421,11,15,.733,18,36,19,3,6,10,25,,33,56,.589,8,17,.471,21,32,.656,8,29,21,2,7,6,14
2,2,2013-11-13,,Newberry,W,115,95,41,68,.603,7,17,.412,26,35,.743,14,41,22,7,4,16,24,,30,73,.411,16,40,.400,19,23,.826,12,26,18,7,3,15,29
3,3,2013-11-15,,Virginia Union,W,92,84,30,57,.526,9,21,.429,23,31,.742,8,33,13,4,9,15,26,,30,64,.469,3,15,.200,21,34,.618,14,34,10,8,4,13,21
4,4,2013-11-18,N,East Carolina,L,74,76,31,67,.463,2,14,.143,10,20,.500,14,39,12,11,4,14,25,,21,47,.447,10,25,.400,24,38,.632,5,31,12,10,4,17,20
5,5,2013-11-19,N,North Carolina-Asheville,W,80,78,31,54,.574,7,16,.438,11,16,.688,8,21,19,4,1,4,21,,26,58,.448,8,22,.364,18,24,.750,19,39,14,1,1,9,16
6,6,2013-11-25,N,Fairleigh Dickinson,W,70,62,24,54,.444,3,12,.250,19,26,.731,13,38,11,7,7,13,19,,21,59,.356,4,21,.190,16,21,.762,12,28,8,10,3,13,20
7,7,2013-11-26,N,Stillman,W,105,83,41,66,.621,3,6,.500,20,26,.769,11,44,25,5,6,15,19,,27,71,.380,12,30,.400,17,22,.773,10,24,10,5,4,8,19
8,8,2013-12-01,@,LIU-Brooklyn,L,72,74,29,62,.468,7,19,.368,7,9,.778,12,33,18,6,4,9,15,,26,55,.473,12,25,.480,10,16,.625,9,28,22,3,2,9,11
9,9,2013-12-05,,Florida A&M,W,91,87,22,46,.478,6,15,.400,41,62,.661,10,39,11,7,5,14,30,,27,72,.375,7,25,.280,26,38,.684,17,41,7,1,1,16,43
10,10,2013-12-07,,Bethune-Cookman,W,59,45,22,52,.423,2,12,.167,13,16,.813,7,33,12,4,7,10,15,,16,53,.302,4,18,.222,9,15,.600,8,31,3,2,4,11,15
11,11,2013-12-15,@,Boston University,W (1 OT),86,82,32,64,.500,7,23,.304,15,19,.789,5,26,15,10,1,8,14,,28,51,.549,13,28,.464,13,19,.684,3,30,20,2,0,18,20
12,12,2013-12-19,N,Seattle,L,67,70,25,54,.463,6,15,.400,11,14,.786,8,25,15,6,1,16,18,,22,50,.440,5,25,.200,21,27,.778,8,27,16,9,3,11,12
13,13,2013-12-23,@,Virginia,L,56,66,20,55,.364,4,15,.267,12,18,.667,7,24,8,7,3,9,24,,18,40,.450,3,10,.300,27,39,.692,8,35,11,8,6,12,15
14,14,2013-12-30,@,Hawaii,L,66,77,24,54,.444,7,17,.412,11,13,.846,11,22,14,10,4,17,20,,25,49,.510,7,14,.500,20,28,.714,10,27,14,13,5,16,10
15,15,2014-01-03,,Mount St. Mary's,L,84,104,32,54,.593,6,14,.429,14,20,.700,7,20,13,4,5,13,19,,35,51,.686,18,25,.720,16,23,.696,4,20,21,8,2,12,20
16,16,2014-01-11,@,Maryland-Eastern Shore,W,66,62,21,48,.438,6,16,.375,18,25,.720,7,25,10,3,3,11,19,,20,46,.435,5,13,.385,17,23,.739,7,19,14,6,2,13,18
