Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
1,1,2015-11-13,@,Southern Illinois-Edwardsville,L,70,79,26,90,.289,7,20,.350,11,15,.733,16,42,14,2,1,11,27,,21,55,.382,7,22,.318,30,40,.750,9,34,13,4,5,7,20
2,2,2015-11-16,,Lyon,W,81,37,27,61,.443,5,15,.333,22,31,.710,8,43,12,14,5,7,17,,13,52,.250,4,18,.222,7,17,.412,4,28,8,4,4,22,25
3,3,2015-11-18,@,Savannah State,L,75,76,33,65,.508,2,9,.222,7,13,.538,8,35,11,7,6,13,21,,25,61,.410,9,20,.450,17,28,.607,10,35,10,7,2,14,16
4,4,2015-11-22,,Jackson State,W,78,69,22,52,.423,5,19,.263,29,37,.784,6,42,14,5,8,12,16,,26,76,.342,7,19,.368,10,16,.625,10,35,9,6,2,8,26
5,5,2015-11-25,@,Oregon,L,68,91,23,71,.324,6,13,.462,16,19,.842,15,45,11,3,5,21,24,,29,62,.468,6,22,.273,27,40,.675,9,39,19,11,13,10,21
6,6,2015-11-27,@,Baylor,L,72,94,29,69,.420,5,20,.250,9,9,1.000,12,30,21,6,4,15,21,,29,60,.483,10,23,.435,26,30,.867,13,38,23,11,8,12,14
7,7,2015-12-01,@,Missouri,L,78,88,26,68,.382,8,19,.421,18,27,.667,9,34,15,6,7,7,21,,31,65,.477,7,16,.438,19,26,.731,10,38,14,2,5,10,23
8,8,2015-12-04,,North Dakota State,L,73,74,26,56,.464,4,13,.308,17,19,.895,10,40,15,4,6,17,21,,25,60,.417,8,24,.333,16,26,.615,9,29,8,11,1,9,21
9,9,2015-12-12,,Arkansas-Monticello,W,104,71,34,61,.557,5,16,.313,31,40,.775,9,41,20,6,4,7,24,,20,63,.317,10,30,.333,21,30,.700,10,28,9,2,0,15,32
10,10,2015-12-18,@,UT-Martin,L,70,74,24,62,.387,6,22,.273,16,23,.696,13,38,13,6,6,18,21,,24,71,.338,6,30,.200,20,25,.800,18,43,12,9,2,16,17
11,11,2015-12-22,,Central Arkansas,W,77,67,24,54,.444,7,18,.389,22,37,.595,7,38,13,8,6,14,21,,21,66,.318,6,21,.286,19,28,.679,8,39,7,6,1,14,27
12,12,2015-12-30,@,Troy,W,84,81,31,61,.508,6,19,.316,16,25,.640,10,36,20,7,1,13,25,,23,52,.442,9,21,.429,26,40,.650,8,32,14,6,1,14,22
13,13,2016-01-02,@,South Alabama,W,89,67,33,61,.541,5,18,.278,18,23,.783,7,40,19,3,3,10,17,,22,65,.338,9,23,.391,14,22,.636,13,33,11,4,3,12,19
14,14,2016-01-07,,Louisiana-Monroe,W (1 OT),68,65,22,57,.386,6,20,.300,18,27,.667,7,43,12,7,5,10,12,,24,69,.348,11,30,.367,6,16,.375,9,37,16,8,3,8,20
15,15,2016-01-09,,Louisiana-Lafayette,W,71,69,25,62,.403,3,13,.231,18,24,.750,12,35,5,8,6,11,16,,26,66,.394,5,18,.278,12,17,.706,12,39,11,6,2,15,20
16,16,2016-01-16,,Appalachian State,L,72,86,25,68,.368,2,11,.182,20,29,.690,11,35,10,6,4,10,19,,29,69,.420,12,30,.400,16,24,.667,16,46,13,3,5,12,26
17,17,2016-01-18,,Arkansas-Little Rock,W,76,73,27,54,.500,7,17,.412,15,27,.556,6,31,18,6,7,12,23,,19,58,.328,10,26,.385,25,30,.833,11,34,9,7,5,13,25
18,18,2016-01-21,@,Texas-Arlington,L,64,91,22,66,.333,7,27,.259,13,16,.813,8,39,7,4,1,14,20,,29,72,.403,15,36,.417,18,25,.720,14,49,20,8,3,9,17
19,19,2016-01-23,@,Texas State,L,68,78,22,51,.431,7,15,.467,17,19,.895,4,23,7,5,1,8,20,,25,55,.455,9,15,.600,19,27,.704,12,37,13,5,2,6,17
20,20,2016-01-28,,Georgia State,W (1 OT),75,69,24,61,.393,7,25,.280,20,28,.714,10,43,13,5,6,21,22,,22,67,.328,3,14,.214,22,31,.710,11,36,9,14,2,18,23
21,21,2016-01-30,,Georgia Southern,L,66,71,19,48,.396,9,28,.321,19,24,.792,9,29,8,4,6,15,11,,27,61,.443,11,27,.407,6,8,.750,12,33,15,6,1,13,25
22,22,2016-02-04,,South Alabama,W (1 OT),79,73,25,66,.379,8,24,.333,21,24,.875,12,43,16,4,11,16,12,,27,82,.329,11,37,.297,8,11,.727,17,43,14,12,2,13,21
23,23,2016-02-06,,Troy,L,70,71,22,51,.431,8,20,.400,18,23,.783,8,36,10,2,5,12,22,,25,62,.403,7,24,.292,14,24,.583,8,29,8,3,1,6,18
