Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
1,1,2015-11-13,@,St. Peter's,L,65,77,21,61,.344,7,33,.212,16,22,.727,8,42,13,4,4,14,24,,27,67,.403,6,22,.273,17,31,.548,11,43,12,8,1,7,19
2,2,2015-11-16,,Holy Cross,W,71,55,30,58,.517,8,24,.333,3,8,.375,5,40,17,5,4,12,23,,17,55,.309,3,22,.136,18,22,.818,6,32,5,8,2,13,15
3,3,2015-11-18,@,Niagara,L,66,75,23,75,.307,8,29,.276,12,16,.750,17,36,14,6,3,10,23,,25,53,.472,6,16,.375,19,30,.633,8,39,14,8,7,15,17
4,4,2015-11-21,@,Providence,L,73,94,25,56,.446,10,29,.345,13,19,.684,5,27,16,6,1,14,20,,33,58,.569,12,27,.444,16,29,.552,8,38,26,10,3,8,19
5,5,2015-11-24,,New Hampshire,L,77,88,26,60,.433,9,28,.321,16,26,.615,7,29,17,7,4,11,26,,27,50,.540,6,15,.400,28,34,.824,5,39,11,5,2,14,23
6,6,2015-11-29,@,SMU,L,69,77,25,57,.439,15,32,.469,4,4,1.000,6,27,19,6,6,10,21,,29,62,.468,6,15,.400,13,19,.684,14,38,26,6,3,9,8
7,7,2015-12-02,,Central Connecticut,W,82,64,30,64,.469,10,30,.333,12,16,.750,9,43,19,3,8,5,18,,23,73,.315,6,19,.316,12,22,.545,19,46,10,1,4,10,18
8,8,2015-12-05,@,Bryant,W,76,68,25,56,.446,12,28,.429,14,18,.778,6,41,17,4,2,15,16,,24,70,.343,6,26,.231,14,21,.667,13,40,10,10,4,7,17
9,9,2015-12-07,@,Georgetown,L,57,74,16,57,.281,3,20,.150,22,27,.815,10,29,7,6,2,13,12,,30,61,.492,8,23,.348,6,9,.667,8,39,18,3,6,16,22
10,10,2015-12-22,N,Marist,L (2 OT),83,84,29,59,.492,7,15,.467,18,25,.720,3,38,18,8,0,19,18,,29,72,.403,8,27,.296,18,21,.857,10,33,11,13,4,14,24
11,11,2015-12-28,,Bethune-Cookman,W,81,73,28,51,.549,8,16,.500,17,28,.607,9,32,22,5,5,15,13,,28,72,.389,7,26,.269,10,13,.769,18,36,4,10,6,14,20
12,12,2015-12-30,,Rhode Island,L (1 OT),85,88,26,56,.464,8,20,.400,25,29,.862,5,29,16,4,8,12,18,,31,72,.431,11,23,.478,15,22,.682,14,32,16,6,4,7,22
13,13,2016-01-02,@,Maine,L,92,98,32,65,.492,6,20,.300,22,30,.733,7,32,18,7,6,14,20,,33,68,.485,13,24,.542,19,26,.731,9,37,20,10,5,11,25
14,14,2016-01-09,,Daniel Webster,W,69,43,24,66,.364,7,31,.226,14,24,.583,19,49,17,7,4,10,17,,18,57,.316,1,20,.050,6,9,.667,12,37,6,7,2,16,22
15,15,2016-01-16,@,Yale,L,68,77,20,57,.351,10,25,.400,18,22,.818,8,26,13,5,3,18,27,,24,55,.436,7,15,.467,22,31,.710,13,39,15,11,5,17,22
16,16,2016-01-22,,Yale,L,66,90,23,57,.404,4,15,.267,16,24,.667,13,37,16,4,2,16,23,,35,62,.565,5,17,.294,15,25,.600,11,35,21,8,4,10,23
17,17,2016-01-29,,Princeton,L,59,83,17,48,.354,5,14,.357,20,27,.741,6,31,9,3,9,19,17,,29,69,.420,5,23,.217,20,22,.909,12,38,12,13,1,10,21
18,18,2016-01-30,,Penn,W,89,83,28,57,.491,13,24,.542,20,27,.741,10,30,15,4,6,8,17,,31,61,.508,11,23,.478,10,18,.556,13,33,17,3,4,9,22
19,19,2016-02-05,,Cornell,W,86,80,28,60,.467,9,19,.474,21,24,.875,10,47,18,5,6,16,17,,30,76,.395,9,31,.290,11,20,.550,14,36,8,12,1,8,22
20,20,2016-02-06,,Columbia,L,73,77,27,53,.509,13,22,.591,6,14,.429,5,28,13,4,1,11,15,,25,55,.455,12,30,.400,15,19,.789,5,27,16,4,6,9,18
21,21,2016-02-12,@,Harvard,L,73,79,22,50,.440,8,22,.364,21,32,.656,10,32,12,5,4,13,27,,23,56,.411,9,26,.346,24,34,.706,14,35,14,5,6,11,25
22,22,2016-02-13,@,Dartmouth,L,70,87,26,52,.500,7,20,.350,11,17,.647,3,20,10,6,6,15,19,,32,66,.485,7,21,.333,16,20,.800,16,42,17,9,0,12,17
23,23,2016-02-19,@,Penn,L,74,79,27,68,.397,8,26,.308,12,20,.600,11,33,13,5,3,11,21,,24,55,.436,12,27,.444,19,25,.760,7,37,17,7,3,12,19
24,24,2016-02-20,@,Princeton,L,66,77,29,65,.446,2,13,.154,6,14,.429,15,36,15,7,3,14,13,,28,56,.500,11,24,.458,10,15,.667,8,31,18,12,3,13,13
25,25,2016-02-26,,Dartmouth,W (1 OT),84,83,24,56,.429,9,28,.321,27,35,.771,6,34,16,8,4,13,26,,28,57,.491,6,11,.545,21,30,.700,6,34,13,8,1,13,26
26,26,2016-02-27,,Harvard,L,52,61,17,55,.309,5,19,.263,13,23,.565,9,32,9,7,1,10,21,,23,56,.411,8,26,.308,7,16,.438,15,48,16,5,2,15,20
27,27,2016-03-04,@,Columbia,L,63,66,22,51,.431,8,20,.400,11,12,.917,8,30,9,5,5,13,14,,24,55,.436,8,16,.500,10,16,.625,7,27,15,6,2,9,13
28,28,2016-03-05,@,Cornell,L,71,75,27,55,.491,6,17,.353,11,17,.647,8,32,16,4,4,15,17,,27,57,.474,9,18,.500,12,18,.667,6,24,13,9,6,8,19
