Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
1,1,2015-11-13,@,Hawaii,L,76,87,23,52,.442,10,23,.435,20,26,.769,11,31,12,4,0,21,22,,32,62,.516,8,23,.348,15,26,.577,15,35,21,14,5,12,23
2,2,2015-11-14,N,Hawaii-Hilo,W,90,85,32,58,.552,9,22,.409,17,28,.607,9,34,14,2,2,8,20,,30,62,.484,12,29,.414,13,18,.722,7,25,16,5,3,7,21
3,3,2015-11-15,N,Nevada,L,62,83,17,57,.298,5,21,.238,23,28,.821,12,29,5,3,1,13,24,,30,60,.500,2,13,.154,21,28,.750,13,38,10,5,7,10,23
4,4,2015-11-20,,San Jose State,W,81,69,25,54,.463,8,19,.421,23,28,.821,8,41,8,5,3,17,23,,27,57,.474,5,19,.263,10,20,.500,3,23,11,6,3,9,25
5,5,2015-11-22,N,Wyoming,W,83,82,29,59,.492,12,25,.480,13,18,.722,11,32,14,5,1,9,24,,24,45,.533,12,25,.480,22,31,.710,3,24,11,3,3,9,15
6,6,2015-11-28,@,Wyoming,L,68,82,26,59,.441,10,27,.370,6,13,.462,8,30,8,2,2,10,23,,27,53,.509,11,26,.423,17,22,.773,7,33,17,2,3,9,15
7,7,2015-12-01,@,Utah Valley,W,76,72,31,67,.463,3,16,.188,11,21,.524,13,42,17,7,0,14,18,,22,62,.355,9,29,.310,19,22,.864,10,32,13,5,5,18,24
8,8,2015-12-06,,Nebraska-Omaha,L,97,100,34,66,.515,15,31,.484,14,21,.667,11,33,13,5,6,16,21,,37,71,.521,4,15,.267,22,25,.880,10,34,13,13,1,10,18
9,9,2015-12-13,@,San Jose State,W,91,83,32,65,.492,12,26,.462,15,28,.536,13,33,17,3,0,16,26,,25,56,.446,6,19,.316,27,38,.711,9,28,18,5,1,15,26
10,10,2015-12-16,@,North Dakota State,L,64,73,24,60,.400,8,22,.364,8,8,1.000,8,29,13,3,3,10,19,,28,60,.467,6,15,.400,11,18,.611,10,34,11,5,8,8,12
11,11,2015-12-19,@,Buffalo,L,73,80,25,69,.362,10,29,.345,13,19,.684,10,36,15,7,2,12,25,,25,61,.410,5,24,.208,25,34,.735,11,42,14,8,5,12,17
12,12,2015-12-22,@,Syracuse,L,60,82,23,64,.359,9,32,.281,5,14,.357,12,38,16,2,2,11,24,,32,68,.471,7,25,.280,11,24,.458,15,43,22,9,9,7,17
13,13,2015-12-31,@,Southern Utah,L,82,93,30,65,.462,9,26,.346,13,16,.813,11,34,13,3,1,10,21,,33,61,.541,12,26,.462,15,23,.652,8,30,21,5,4,8,19
14,14,2016-01-02,@,Northern Arizona,W (1 OT),74,72,28,67,.418,8,25,.320,10,18,.556,9,37,11,6,1,13,21,,22,57,.386,9,25,.360,19,26,.731,5,35,8,5,1,15,19
15,15,2016-01-07,,Sacramento State,W,71,64,24,54,.444,11,24,.458,12,22,.545,10,35,13,5,0,9,17,,20,48,.417,10,22,.455,14,17,.824,4,28,11,4,3,12,22
16,16,2016-01-09,,Portland State,L,70,77,23,62,.371,8,19,.421,16,23,.696,11,38,15,6,2,14,20,,31,64,.484,3,15,.200,12,20,.600,8,42,18,10,3,12,21
