Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
1,1,2015-11-13,,Robert Morris,W,76,75,29,57,.509,10,26,.385,8,11,.727,4,27,25,4,1,14,15,,28,60,.467,9,20,.450,10,18,.556,8,33,15,8,4,11,13
2,2,2015-11-15,,Central Connecticut,W,77,61,26,59,.441,9,27,.333,16,25,.640,8,36,15,5,0,8,13,,25,59,.424,3,14,.214,8,11,.727,5,33,5,6,4,12,22
3,3,2015-11-17,@,Delaware State,W,60,54,22,54,.407,3,23,.130,13,18,.722,8,36,13,2,1,10,12,,21,61,.344,5,17,.294,7,9,.778,9,31,11,4,5,9,18
4,4,2015-11-21,@,Washington,L,67,104,21,64,.328,6,28,.214,19,31,.613,14,37,11,4,0,16,18,,40,78,.513,8,20,.400,16,21,.762,15,47,18,7,8,11,29
5,5,2015-11-25,,La Salle,W,80,64,32,65,.492,8,21,.381,8,16,.500,14,43,18,3,4,11,11,,23,63,.365,8,21,.381,10,10,1.000,9,32,9,9,4,11,19
6,6,2015-11-29,@,Lafayette,L,86,92,31,66,.470,7,26,.269,17,27,.630,14,37,10,2,3,10,17,,36,69,.522,7,25,.280,13,17,.765,9,35,13,5,3,7,19
7,7,2015-12-02,,Navy,L,59,65,20,40,.500,5,16,.313,14,19,.737,3,24,14,3,4,17,15,,24,54,.444,3,13,.231,14,19,.737,7,25,9,7,2,9,18
8,8,2015-12-05,@,George Mason,L,44,63,17,53,.321,5,20,.250,5,6,.833,4,26,7,1,0,11,11,,27,60,.450,3,12,.250,6,13,.462,11,42,7,6,4,7,11
9,9,2015-12-09,,Temple,L,73,77,29,55,.527,10,30,.333,5,7,.714,3,23,16,2,0,13,21,,27,54,.500,7,18,.389,16,23,.696,8,31,15,6,0,13,16
10,10,2015-12-19,,Ursinus,W,73,66,26,67,.388,10,33,.303,11,17,.647,17,46,17,9,6,13,15,,26,60,.433,6,17,.353,8,16,.500,5,31,10,6,3,14,17
11,11,2015-12-22,@,Drexel,L (1 OT),52,53,20,53,.377,3,18,.167,9,14,.643,7,35,7,5,3,13,24,,16,55,.291,6,18,.333,15,23,.652,15,42,11,2,1,11,18
12,12,2015-12-28,@,Villanova,L,57,77,22,60,.367,7,32,.219,6,16,.375,7,28,13,6,7,12,28,,25,51,.490,1,11,.091,26,41,.634,6,43,10,6,3,10,20
13,13,2016-01-02,,Binghamton,W,80,45,28,58,.483,12,32,.375,12,16,.750,7,33,18,8,3,12,24,,11,45,.244,2,18,.111,21,31,.677,10,27,5,4,3,17,18
14,14,2016-01-09,,Princeton,L (1 OT),71,73,29,68,.426,9,23,.391,4,11,.364,10,36,13,3,6,17,25,,23,60,.383,5,15,.333,22,30,.733,9,36,8,8,7,12,14
15,15,2016-01-20,,St. Joseph's,L,60,75,20,63,.317,11,38,.289,9,17,.529,15,36,14,4,0,14,19,,28,64,.438,8,25,.320,11,14,.786,12,40,19,9,3,10,15
16,16,2016-01-29,@,Yale,L,58,81,20,50,.400,5,15,.333,13,23,.565,10,23,8,6,2,10,26,,30,50,.600,4,12,.333,17,33,.515,14,38,14,5,3,14,24
17,17,2016-01-30,@,Brown,L,83,89,31,61,.508,11,23,.478,10,18,.556,13,33,17,3,4,9,22,,28,57,.491,13,24,.542,20,27,.741,10,30,15,4,6,8,17
18,18,2016-02-05,,Dartmouth,W,71,64,25,52,.481,8,22,.364,13,17,.765,8,26,14,12,4,22,16,,24,54,.444,8,18,.444,8,12,.667,7,26,14,11,1,18,18
19,19,2016-02-06,,Harvard,W,67,57,27,62,.435,4,18,.222,9,13,.692,13,49,13,5,2,16,17,,21,68,.309,7,30,.233,8,10,.800,9,30,12,10,4,6,17
20,20,2016-02-12,@,Columbia,L,53,63,17,47,.362,6,18,.333,13,20,.650,5,33,10,9,1,13,16,,25,59,.424,6,19,.316,7,19,.368,13,40,11,11,5,13,19
21,21,2016-02-13,@,Cornell,W,92,84,28,60,.467,7,24,.292,29,35,.829,12,44,18,5,1,16,16,,29,70,.414,12,28,.429,14,20,.700,11,30,16,3,4,11,25
22,22,2016-02-19,,Brown,W,79,74,24,55,.436,12,27,.444,19,25,.760,7,37,17,7,3,12,19,,27,68,.397,8,26,.308,12,20,.600,11,33,13,5,3,11,21
23,23,2016-02-20,,Yale,L,58,79,20,53,.377,3,18,.167,15,22,.682,6,23,12,5,1,11,23,,29,54,.537,1,6,.167,20,28,.714,10,33,16,4,6,7,20
24,24,2016-02-26,,Cornell,W,79,67,24,54,.444,5,19,.263,26,31,.839,7,34,13,10,4,17,20,,25,59,.424,8,24,.333,9,19,.474,7,27,9,7,3,15,21
25,25,2016-02-27,,Columbia,L,65,93,23,50,.460,7,23,.304,12,17,.706,6,21,13,2,2,8,15,,34,53,.642,10,24,.417,15,18,.833,5,24,19,5,1,4,15
26,26,2016-03-04,@,Dartmouth,L,64,72,24,55,.436,6,18,.333,10,15,.667,9,29,12,5,8,15,18,,27,55,.491,6,14,.429,12,17,.706,10,34,12,6,1,14,18
27,27,2016-03-05,@,Harvard,L,56,74,22,68,.324,5,21,.238,7,8,.875,8,28,12,8,2,7,18,,27,50,.540,8,14,.571,12,17,.706,5,39,18,4,9,15,13
28,28,2016-03-08,@,Princeton,L,71,72,28,57,.491,6,18,.333,9,13,.692,11,31,11,8,3,15,19,,26,63,.413,9,17,.529,11,14,.786,15,35,13,7,2,16,17
