Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
1,1,2015-11-14,@,Duke,L,75,113,28,58,.483,13,26,.500,6,12,.500,8,24,13,1,2,19,23,,39,73,.534,13,26,.500,22,29,.759,20,42,17,14,6,6,16
2,2,2015-11-18,,Emerson,W,82,69,30,68,.441,11,31,.355,11,16,.688,11,36,11,7,2,8,18,,25,62,.403,10,23,.435,9,14,.643,13,41,17,4,5,15,19
3,3,2015-11-20,,Prairie View,W,71,58,28,53,.528,9,22,.409,6,13,.462,9,30,19,9,2,13,20,,22,61,.361,3,18,.167,11,17,.647,14,29,10,6,3,12,17
4,4,2015-11-21,,Siena,L,59,78,22,59,.373,5,22,.227,10,18,.556,11,26,8,10,4,12,14,,31,50,.620,9,19,.474,7,9,.778,2,29,15,4,5,16,20
5,5,2015-11-25,@,Harvard,L,45,80,16,60,.267,3,20,.150,10,11,.909,9,24,8,10,5,17,19,,28,51,.549,10,20,.500,14,22,.636,9,39,22,9,8,15,15
6,6,2015-11-28,@,Georgetown,L,47,77,19,60,.317,4,25,.160,5,15,.333,10,36,12,5,2,13,20,,26,60,.433,7,29,.241,18,24,.750,10,40,14,8,5,8,14
7,7,2015-11-30,@,New Hampshire,L,67,75,28,60,.467,3,17,.176,8,12,.667,8,34,6,7,3,12,20,,28,62,.452,10,28,.357,9,12,.750,9,32,11,2,1,10,13
8,8,2015-12-02,@,Yale,L,40,79,15,53,.283,4,21,.190,6,13,.462,5,22,7,3,5,13,24,,26,61,.426,6,24,.250,21,27,.778,12,46,17,7,5,7,15
9,9,2015-12-05,,Brown,L,68,76,24,70,.343,6,26,.231,14,21,.667,13,40,10,10,4,7,17,,25,56,.446,12,28,.429,14,18,.778,6,41,17,4,2,15,16
10,10,2015-12-08,,Army,L,55,77,19,55,.345,1,8,.125,16,25,.640,9,34,8,5,3,12,12,,31,66,.470,14,38,.368,1,3,.333,7,38,19,6,1,9,21
11,11,2015-12-12,@,Providence,L,67,74,27,61,.443,9,20,.450,4,8,.500,7,34,11,8,2,17,19,,26,60,.433,8,28,.286,14,24,.583,12,38,14,12,4,10,12
12,12,2015-12-23,@,Michigan,L,60,96,23,47,.489,8,22,.364,6,12,.500,4,19,11,2,1,13,12,,37,63,.587,17,35,.486,5,7,.714,9,33,26,5,0,8,16
13,13,2015-12-31,@,Dartmouth,W,62,60,23,51,.451,10,18,.556,6,10,.600,10,34,14,3,0,12,20,,26,57,.456,5,20,.250,3,9,.333,10,29,17,6,6,7,14
14,14,2016-01-02,,Central Connecticut,W,88,72,38,71,.535,5,11,.455,7,9,.778,11,28,18,8,5,7,14,,27,62,.435,7,21,.333,11,13,.846,14,35,14,3,2,15,15
15,15,2016-01-04,@,Fairleigh Dickinson,W,85,80,25,43,.581,8,14,.571,27,42,.643,8,37,16,5,3,19,18,,29,71,.408,8,32,.250,14,16,.875,12,26,13,6,4,11,24
16,16,2016-01-07,@,Wagner,L,56,65,18,51,.353,6,17,.353,14,24,.583,8,32,14,7,5,13,20,,22,63,.349,6,20,.300,15,20,.750,15,40,16,5,7,10,20
