Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
1,1,2015-11-13,@,Washington State,L,70,82,22,59,.373,4,16,.250,22,30,.733,11,35,9,10,1,18,16,,31,68,.456,10,24,.417,10,16,.625,12,38,20,11,7,18,21
2,2,2015-11-16,@,Boise State,L,81,101,28,66,.424,11,24,.458,14,20,.700,8,23,14,11,1,11,24,,33,60,.550,13,26,.500,22,31,.710,8,39,16,4,4,13,18
3,3,2015-11-18,@,Gonzaga,L,52,91,19,63,.302,3,17,.176,11,17,.647,9,28,9,8,0,14,21,,36,68,.529,6,23,.261,13,20,.650,12,48,18,9,3,17,18
4,4,2015-11-20,,Embry-Riddle Aeronautical University,W,90,57,34,63,.540,10,30,.333,12,15,.800,8,43,19,7,3,10,11,,23,62,.371,7,27,.259,4,7,.571,5,29,8,3,0,13,13
5,5,2015-11-23,,San Diego Christian,W,81,65,30,58,.517,9,18,.500,12,17,.706,8,38,20,2,8,10,21,,20,63,.317,7,29,.241,18,24,.750,14,33,8,4,2,7,16
6,6,2015-11-30,,Norfolk State,L,66,70,22,58,.379,9,25,.360,13,19,.684,9,34,13,3,5,11,16,,24,60,.400,8,19,.421,14,17,.824,8,34,14,5,4,9,18
7,7,2015-12-02,,Hampton,L (2 OT),94,98,32,77,.416,11,30,.367,19,21,.905,10,33,13,12,3,12,24,,32,71,.451,10,24,.417,24,31,.774,12,42,16,5,3,15,19
8,8,2015-12-05,@,Cal State Bakersfield,L,55,72,16,57,.281,5,20,.250,18,29,.621,16,35,2,8,2,15,17,,26,64,.406,7,20,.350,13,17,.765,17,43,14,9,9,13,19
9,9,2015-12-16,@,Arizona,L,37,92,12,56,.214,4,17,.235,9,15,.600,8,21,6,4,2,14,21,,34,59,.576,4,14,.286,20,26,.769,12,45,17,8,7,10,11
10,10,2015-12-20,@,Arkansas-Little Rock,L,57,84,18,52,.346,7,20,.350,14,18,.778,4,25,11,3,3,15,17,,33,66,.500,8,22,.364,10,16,.625,15,42,20,3,8,10,14
11,11,2015-12-22,@,Tulsa,L,55,90,16,51,.314,5,19,.263,18,20,.900,10,35,12,5,1,23,19,,35,62,.565,7,17,.412,13,20,.650,7,30,20,14,5,8,18
12,12,2015-12-31,,Montana,L (2 OT),84,90,29,73,.397,12,30,.400,14,24,.583,5,34,16,10,0,7,22,,28,62,.452,18,33,.545,16,21,.762,5,40,19,5,3,16,20
13,13,2016-01-02,,Montana State,L (1 OT),72,74,22,57,.386,9,25,.360,19,26,.731,5,35,8,5,1,15,19,,28,67,.418,8,25,.320,10,18,.556,9,37,11,6,1,13,21
14,14,2016-01-09,@,Southern Utah,W,73,63,26,59,.441,6,16,.375,15,17,.882,12,42,11,5,4,16,18,,23,60,.383,6,23,.261,11,16,.688,6,27,11,6,5,13,16
15,15,2016-01-14,@,Idaho,L,76,83,24,53,.453,7,19,.368,21,30,.700,5,26,11,11,0,18,17,,29,55,.527,8,17,.471,17,22,.773,5,33,18,11,4,18,24
16,16,2016-01-16,@,Eastern Washington,L,73,96,27,61,.443,9,18,.500,10,12,.833,5,18,17,5,3,9,16,,36,65,.554,10,26,.385,14,16,.875,13,39,18,5,5,11,15
17,17,2016-01-21,,North Dakota,L,59,101,19,50,.380,9,24,.375,12,29,.414,5,28,15,4,2,13,21,,39,64,.609,14,26,.538,9,16,.563,4,38,24,9,2,7,24
18,18,2016-01-23,,Northern Colorado,L,79,84,27,60,.450,9,28,.321,16,24,.667,4,24,17,5,1,9,21,,27,59,.458,6,16,.375,24,30,.800,14,46,9,6,1,14,24
19,19,2016-01-28,@,Weber State,L,66,76,27,61,.443,6,18,.333,6,8,.750,6,31,10,8,1,10,21,,27,55,.491,4,23,.174,18,26,.692,10,40,8,8,3,12,10
20,20,2016-01-30,@,Idaho State,L,66,88,24,60,.400,10,30,.333,8,12,.667,5,25,13,1,1,12,22,,27,49,.551,12,23,.522,22,26,.846,3,32,15,4,2,13,15
21,21,2016-02-04,,Eastern Washington,L,73,84,27,58,.466,5,18,.278,14,24,.583,6,34,12,5,0,11,26,,24,53,.453,13,34,.382,23,37,.622,7,34,15,5,5,10,18
22,22,2016-02-06,,Idaho,W,72,70,21,57,.368,11,27,.407,19,27,.704,9,26,15,9,3,7,21,,25,56,.446,2,9,.222,18,23,.783,13,41,14,4,4,17,25
23,23,2016-02-11,@,Montana State,L,58,101,15,42,.357,4,13,.308,24,36,.667,3,19,7,5,2,9,15,,35,63,.556,25,43,.581,6,10,.600,13,43,24,4,2,9,27
24,24,2016-02-13,@,Montana,L,67,85,21,48,.438,9,18,.500,16,20,.800,3,20,9,4,1,12,21,,32,56,.571,6,18,.333,15,18,.833,8,33,19,4,1,12,21
25,25,2016-02-18,,Idaho State,W,81,68,27,57,.474,11,29,.379,16,23,.696,5,34,21,6,1,9,16,,19,48,.396,8,22,.364,22,28,.786,2,30,10,6,1,14,19
26,26,2016-02-20,,Weber State,L,74,77,26,61,.426,6,20,.300,16,21,.762,9,35,13,5,1,10,19,,26,57,.456,13,29,.448,12,17,.706,5,32,11,4,0,13,18
27,27,2016-02-27,,Southern Utah,L,59,69,19,59,.322,4,22,.182,17,22,.773,9,33,12,7,4,9,19,,23,53,.434,6,14,.429,17,22,.773,8,36,6,2,5,9,21
28,28,2016-03-03,@,Portland State,L,81,89,32,69,.464,7,19,.368,10,13,.769,8,37,15,7,1,14,18,,34,66,.515,6,16,.375,15,20,.750,7,36,23,9,1,12,16
29,29,2016-03-05,@,Sacramento State,L,51,64,18,57,.316,5,27,.185,10,13,.769,11,31,11,8,2,14,12,,26,56,.464,6,18,.333,6,10,.600,9,37,15,5,3,12,15
