Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
1,1,2015-11-13,@,West Virginia,L,61,107,21,47,.447,5,16,.313,14,23,.609,6,23,9,7,0,30,32,,33,68,.485,6,25,.240,35,46,.761,22,46,20,20,4,15,26
2,2,2015-11-17,,Tiffin,W,83,71,26,59,.441,6,18,.333,25,33,.758,10,33,19,4,7,10,21,,26,63,.413,7,19,.368,12,20,.600,9,31,10,2,7,15,28
3,3,2015-11-21,,Morehead State,L,56,64,20,52,.385,6,20,.300,10,16,.625,13,37,11,2,7,14,20,,21,60,.350,8,18,.444,14,22,.636,16,34,10,6,4,6,20
4,4,2015-11-23,@,Xavier,L,66,78,22,57,.386,9,22,.409,13,19,.684,5,32,15,4,6,11,27,,23,59,.390,6,20,.300,26,34,.765,8,41,16,6,3,10,18
5,5,2015-11-30,@,North Carolina A&T,L,63,74,26,60,.433,5,24,.208,6,13,.462,8,27,10,7,3,13,22,,25,53,.472,8,17,.471,16,24,.667,8,29,12,5,4,12,16
6,6,2015-12-05,@,Eastern Illinois,L (1 OT),73,79,28,67,.418,5,26,.192,12,18,.667,12,43,15,5,2,17,24,,28,56,.500,7,18,.389,16,27,.593,5,31,15,8,3,14,19
7,7,2015-12-13,,Norfolk State,W,81,60,31,54,.574,11,20,.550,8,13,.615,7,32,18,3,3,11,20,,19,55,.345,4,15,.267,18,19,.947,12,29,12,6,5,12,17
8,8,2015-12-15,@,Michigan,L,62,77,26,57,.456,8,22,.364,2,2,1.000,6,24,12,3,1,14,18,,28,53,.528,8,18,.444,13,18,.722,8,29,14,5,1,10,10
9,9,2015-12-19,,Southeast Missouri State,W,79,69,28,57,.491,8,24,.333,15,20,.750,6,33,20,4,2,14,14,,28,58,.483,4,10,.400,9,16,.563,5,28,7,5,1,14,17
10,10,2015-12-23,,Indiana-Kokomo,W,88,44,33,61,.541,13,29,.448,9,13,.692,8,39,24,12,3,12,10,,17,54,.315,5,24,.208,5,8,.625,5,21,11,7,0,15,10
11,11,2015-12-30,@,Toledo,L,73,90,27,56,.482,5,18,.278,14,21,.667,7,25,9,9,4,12,21,,30,63,.476,10,23,.435,20,20,1.000,13,40,20,7,1,11,17
