Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
1,1,2013-11-08,@,Tulane,L,64,75,27,61,.443,7,23,.304,3,8,.375,8,28,16,4,2,9,22,,23,59,.390,8,22,.364,21,30,.700,16,43,16,5,3,7,11
2,2,2013-11-12,@,Albany (NY),L,65,71,26,51,.510,5,13,.385,8,12,.667,5,25,11,6,3,11,18,,24,54,.444,8,21,.381,15,20,.750,8,26,16,6,3,7,15
3,3,2013-11-15,@,Army,W,89,85,25,44,.568,8,17,.471,31,43,.721,8,28,8,1,1,13,22,,27,59,.458,13,39,.333,18,24,.750,12,28,16,4,4,9,29
4,4,2013-11-17,@,New Hampshire,W,71,63,28,53,.528,9,14,.643,6,8,.750,3,27,17,5,3,10,14,,23,60,.383,8,31,.258,9,17,.529,14,37,12,2,6,8,16
5,5,2013-11-19,@,Maine,W,88,82,29,60,.483,8,14,.571,22,28,.786,4,36,15,5,4,9,16,,29,68,.426,13,34,.382,11,20,.550,6,33,19,6,3,10,21
6,6,2013-11-23,,Lafayette,W (1 OT),91,88,31,67,.463,9,21,.429,20,26,.769,12,37,14,7,2,11,20,,31,65,.477,10,29,.345,16,20,.800,8,30,16,4,4,15,23
7,7,2013-11-26,,Central Connecticut,L,71,74,21,52,.404,7,22,.318,22,27,.815,12,31,7,9,6,16,23,,23,54,.426,4,12,.333,24,31,.774,13,31,8,6,5,15,20
8,8,2013-12-01,,Albany (NY),L,55,66,19,55,.345,6,19,.316,11,14,.786,5,31,11,4,1,9,23,,18,49,.367,4,10,.400,26,35,.743,9,37,9,5,9,8,16
9,9,2013-12-04,,Maine,W,81,72,27,57,.474,8,19,.421,19,28,.679,12,45,17,7,4,23,19,,24,66,.364,8,26,.308,16,23,.696,11,31,14,13,4,13,22
10,10,2013-12-07,,UMass-Lowell,W,55,44,20,53,.377,4,19,.211,11,13,.846,9,30,12,8,5,9,17,,13,50,.260,6,22,.273,12,13,.923,13,38,5,3,4,15,17
11,11,2013-12-10,@,Seton Hall,L,55,71,19,48,.396,9,19,.474,8,9,.889,5,24,8,3,2,12,19,,24,50,.480,7,24,.292,16,22,.727,8,32,13,5,6,8,12
12,12,2013-12-12,,LIU-Brooklyn,L,93,96,34,65,.523,11,23,.478,14,20,.700,5,20,17,3,3,8,22,,32,55,.582,11,22,.500,21,28,.750,6,34,14,7,5,11,18
13,13,2013-12-21,,Holy Cross,L,53,74,18,60,.300,2,14,.143,15,24,.625,12,33,6,12,5,13,23,,22,53,.415,8,22,.364,22,31,.710,7,39,14,8,9,17,19
14,14,2013-12-23,@,St. Francis (NY),L,65,77,20,63,.317,7,16,.438,18,25,.720,13,31,10,5,5,16,26,,24,55,.436,5,21,.238,24,31,.774,12,40,13,9,12,16,22
15,15,2013-12-28,@,Butler,L,48,66,18,60,.300,5,21,.238,7,11,.636,9,24,11,7,2,7,21,,25,51,.490,3,13,.231,13,23,.565,12,41,10,3,5,9,15
16,16,2013-12-30,@,Hofstra,L,64,75,23,54,.426,7,22,.318,11,16,.688,8,26,10,7,1,15,24,,24,50,.480,10,22,.455,17,28,.607,13,37,13,9,3,17,16
17,17,2014-01-04,@,Saint Francis (PA),W,64,56,20,53,.377,5,17,.294,19,25,.760,10,42,11,2,3,11,15,,21,57,.368,6,26,.231,8,17,.471,5,26,12,3,4,5,20
18,18,2014-01-13,,CCNY,W,99,60,35,66,.530,12,26,.462,17,21,.810,14,51,23,6,7,16,18,,21,66,.318,9,28,.321,9,15,.600,7,22,13,7,2,9,17
19,19,2014-01-16,@,North Carolina Central,L,55,71,16,43,.372,7,18,.389,16,23,.696,5,26,8,6,3,21,17,,27,59,.458,3,18,.167,14,19,.737,8,29,19,14,3,12,20
20,20,2014-01-18,@,North Carolina A&T,L,82,88,25,62,.403,10,27,.370,22,27,.815,7,31,13,8,1,10,24,,30,52,.577,12,26,.462,16,28,.571,4,32,21,4,7,18,25
21,21,2014-01-25,@,Penn,L,74,89,22,57,.386,9,17,.529,21,32,.656,8,25,13,9,2,11,31,,22,51,.431,10,18,.556,35,42,.833,12,42,16,4,6,18,28
22,22,2014-01-27,@,Delaware State,W (1 OT),65,59,17,54,.315,8,30,.267,23,29,.793,11,30,11,8,4,18,22,,18,42,.429,2,8,.250,21,34,.618,6,31,11,7,5,20,23
23,23,2014-01-29,,Duquesne,L,64,71,25,52,.481,5,17,.294,9,15,.600,4,24,13,2,2,10,21,,23,50,.460,3,16,.188,22,35,.629,11,35,10,4,1,9,16
24,24,2014-02-03,@,UMass-Lowell,L,64,73,23,53,.434,7,23,.304,11,17,.647,4,23,20,6,5,7,19,,23,59,.390,11,25,.440,16,23,.696,15,41,19,5,3,12,17
25,25,2014-02-06,,Wheelock,W,110,46,43,62,.694,12,19,.632,12,16,.750,11,38,25,8,8,10,13,,16,54,.296,7,26,.269,7,11,.636,6,15,9,4,3,19,12
26,26,2014-02-12,,Maine-Fort Kent,W,84,45,34,59,.576,5,16,.313,11,16,.688,11,36,18,8,2,13,16,,13,42,.310,7,21,.333,12,14,.857,2,16,10,5,0,18,15
27,27,2014-02-19,@,Maryland-Eastern Shore,W,77,76,29,58,.500,9,23,.391,10,21,.476,11,39,16,10,2,19,22,,26,61,.426,9,26,.346,15,22,.682,9,33,15,8,2,16,16
