Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
1,1,2015-11-13,,Arkansas State,W,79,70,21,55,.382,7,22,.318,30,40,.750,9,34,13,4,5,7,20,,26,90,.289,7,20,.350,11,15,.733,16,42,14,2,1,11,27
2,2,2015-11-18,,Saint Louis,L,60,70,17,60,.283,5,23,.217,21,29,.724,10,38,10,6,3,15,31,,23,54,.426,4,17,.235,20,31,.645,7,40,13,5,8,15,23
3,3,2015-11-21,@,IPFW,L,67,87,24,61,.393,3,15,.200,16,24,.667,13,33,6,5,2,10,27,,28,59,.475,11,27,.407,20,29,.690,11,35,17,4,5,10,20
4,4,2015-11-24,,Campbell,L,74,77,28,65,.431,4,16,.250,14,23,.609,15,41,10,4,3,13,24,,27,52,.519,7,19,.368,16,25,.640,1,22,11,6,0,8,21
5,5,2015-11-28,@,Butler,L,73,89,24,52,.462,6,15,.400,19,29,.655,6,23,11,5,0,13,26,,30,53,.566,7,16,.438,22,32,.688,9,29,17,7,2,12,24
6,6,2015-11-30,,Green Bay,L,69,87,26,73,.356,5,18,.278,12,17,.706,13,36,14,3,5,11,14,,34,64,.531,9,17,.529,10,14,.714,8,39,24,4,9,7,13
7,7,2015-12-03,@,Milwaukee,L,51,64,20,59,.339,2,15,.133,9,14,.643,8,39,6,2,3,12,20,,22,54,.407,7,19,.368,13,18,.722,1,31,16,4,3,8,17
8,8,2015-12-05,@,Northwestern,L,56,81,20,58,.345,5,12,.417,11,16,.688,8,27,14,2,5,6,24,,30,58,.517,9,22,.409,12,23,.522,10,38,24,2,11,9,20
9,9,2015-12-09,@,Southern Illinois,W,76,74,25,46,.543,10,16,.625,16,26,.615,5,24,9,9,5,20,29,,25,51,.490,3,15,.200,21,36,.583,11,30,6,12,1,17,22
10,10,2015-12-12,,Portland State,W,74,64,25,54,.463,2,10,.200,22,32,.688,7,33,15,10,1,8,12,,27,58,.466,3,15,.200,7,11,.636,5,32,20,7,2,18,26
11,11,2015-12-21,@,USC,L,51,70,19,68,.279,2,21,.095,11,13,.846,13,37,7,4,5,18,25,,24,65,.369,4,14,.286,18,29,.621,14,46,10,10,10,14,13
