Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
1,1,2015-11-13,,Lafayette,W,85,76,27,62,.435,2,17,.118,29,40,.725,18,48,13,7,7,10,26,,20,60,.333,7,25,.280,29,33,.879,9,29,9,6,2,9,31
2,2,2015-11-16,,Virginia,W,73,68,23,51,.451,4,15,.267,23,28,.821,7,34,9,3,2,11,18,,25,62,.403,5,20,.250,13,16,.813,9,29,11,6,2,8,24
3,3,2015-11-19,@,South Florida,W,73,67,23,55,.418,6,20,.300,21,30,.700,8,31,11,8,2,10,18,,23,65,.354,6,22,.273,15,25,.600,20,46,9,5,3,16,29
4,4,2015-11-22,,Army,W,92,81,31,61,.508,4,16,.250,26,33,.788,10,39,14,8,5,11,19,,30,65,.462,12,28,.429,9,20,.450,8,29,20,4,1,15,27
5,5,2015-11-24,,Gardner-Webb,W,94,65,31,57,.544,10,21,.476,22,27,.815,10,43,21,4,4,14,11,,27,68,.397,8,28,.286,3,7,.429,7,25,15,11,3,13,24
6,6,2015-11-27,N,Tennessee,W,73,70,28,62,.452,3,15,.200,14,20,.700,14,40,16,4,5,14,16,,26,65,.400,7,24,.292,11,16,.688,9,26,10,7,3,6,20
7,7,2015-11-28,N,Cincinnati,L,56,61,21,56,.375,11,22,.500,3,4,.750,7,27,12,5,0,10,16,,22,53,.415,7,22,.318,10,12,.833,10,34,8,6,5,12,13
8,8,2015-12-02,,Seton Hall,W,72,64,25,52,.481,5,14,.357,17,21,.810,9,31,11,7,3,14,16,,28,67,.418,2,18,.111,6,10,.600,17,36,7,4,4,14,20
9,9,2015-12-08,,Penn State,W,76,66,23,49,.469,9,20,.450,21,28,.750,6,32,16,5,1,10,19,,25,59,.424,7,26,.269,9,16,.563,9,35,9,5,4,11,22
10,10,2015-12-12,,Rutgers,W,83,49,30,70,.429,10,26,.385,13,16,.813,10,38,18,18,4,7,12,,18,53,.340,5,19,.263,8,10,.800,8,37,7,3,5,22,12
11,11,2015-12-19,,St. Peter's,W,87,74,32,58,.552,8,18,.444,15,21,.714,8,34,17,6,3,8,19,,26,51,.510,9,21,.429,13,20,.650,2,22,15,6,2,11,20
12,12,2015-12-22,@,DePaul,L,61,82,17,51,.333,3,21,.143,24,27,.889,8,23,13,7,0,11,18,,31,56,.554,8,18,.444,12,17,.706,12,37,15,4,3,13,18
13,13,2015-12-29,@,UCF,W,67,50,29,56,.518,5,15,.333,4,6,.667,9,35,15,10,3,11,14,,17,48,.354,7,23,.304,9,13,.692,3,19,9,6,2,13,13
